game	Callus_v0.42	1941	\N	\N	\N	\N	\N	1941 - Counter Attack	1990	Capcom	\N	\N	\N	
game	Callus_v0.42	3wonders	\N	\N	\N	\N	\N	Three Wonders (91/05/20 - USA)	1991	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.01	\N	\N	524288	902489d0	748ba416a8b9343059a3e7d8b93f02162feb1d0b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.02	\N	\N	524288	e9a034f4	deb4cb5886705380b57d4fe9b9bf3c032e1d6227	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.03	\N	\N	524288	e35ce720	6c1a87a1f819bdc20408b5a7823cf35a79d34110	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.04	\N	\N	524288	df0eea8b	5afa05654cccb0504bd44569d42fd68f08fd172f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.05	\N	\N	524288	86aef804	723927ef3bf992d12395c52db051ece7bf57d5e5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.06	\N	\N	524288	13cb0e7c	e429d594d9a7ff4cc6306e2796a9d6ad0fa25569	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.07	\N	\N	524288	4f057110	b7d35c883a74cf4bfb242d9f15a0e40ed1ec111f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.08	\N	\N	524288	1f055014	d64f5be9bb2ef761ca9b2e797dbc3554cf996a79	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.09	\N	\N	65536	abfca165	428069d3bdc45775854cd0e8abe447f134fe5492	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.18	\N	\N	131072	26b211ab	0ea03fdd9edff41eacfc52aa9e0421c10968356b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.19	\N	\N	131072	dbe64ad0	09f2ad522fe75d7bcca094b8c6696c3733b539d5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.28	\N	\N	131072	054137c8	e4c406e0a32198323a5931093fbaa6836510b8ad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.29	\N	\N	131072	37ba3e20	a128b1a17639b06a4fd8acffe0357f1dbd1d4fe9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.30	\N	\N	131072	0b156fd8	1ec811cd7cbd12066f876db7255394e754ceb25e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.31	\N	\N	131072	0e723fcc	91eeab6376a5aa852152af9920aef60bc7c689dd	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.33	\N	\N	131072	7264cb1b	b367acb9f6579569321ecaa98a14e29dd775b9db	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.34	\N	\N	131072	f99f46c0	cda24a6baa3f861e7078fb2fa91328cc1cddc866	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.35	\N	\N	131072	57350bf4	33e8685cce82eee7bcb7c2787318a130764e97e2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	3wonders	3wonders.36	\N	\N	131072	523a45dc	6d6743803016fa5ba713e0d6f61affce8a3255ec	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	wonder3	\N	\N	\N	\N	\N	Wonder 3 ((Three Wonders) 91/05/20 - Japan)	1991	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt01.bin	\N	\N	131072	3e11f8cd	88d7edd7102b1abec2b6f87029d39414f3ebc094	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt02.bin	\N	\N	131072	fcffd73c	64830ffc053bd97f22b406f53b1e2e4a78db6a97	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt03.bin	\N	\N	131072	98087e08	6a13786a62e11d77c4da8469422e402df1299162	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt04.bin	\N	\N	131072	4d7b9a1a	1a9dd66bb97e2a02f3264d5766b674b588ad7dfc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt05.bin	\N	\N	131072	283fd470	2d7ff9c5a747565f2186b9252b703ebac3117beb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt06.bin	\N	\N	131072	d9650bc4	d28d85595bee9f6d4a697486a9db3a71ce60de50	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt07.bin	\N	\N	131072	c62defa1	2533f39251c99d5a184d72a5b96b5603466c0d11	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt08.bin	\N	\N	131072	75f4975b	1cd78828db97931ab0bfe0339e7051c58b3eff60	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt09.bin	\N	\N	131072	2c40e480	823a36aa6dba7a028d4da5faef752366aa18fe57	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt10.bin	\N	\N	131072	e3f3ff94	d5e46da2d25ca5347037b9859227c949209b30a6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt11.bin	\N	\N	131072	04f3c298	1f3f8713ed8a2ad2bf4afce4c733eb9cb850ca9f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt12.bin	\N	\N	131072	e54664cc	e3b5ff0e9af20580cb4228f644f23a05aad20478	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt13.bin	\N	\N	131072	51009117	55549a2bd1abb3aea5dc17f17a2bd4a46c6cf12a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt14.bin	\N	\N	131072	5c546d9a	1e0d0451e83dddb3371bffae6af7e17908816aec	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt15.bin	\N	\N	131072	b6aba565	a166c853a5b4bc2602ce14974c11f570ba29df6a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt16.bin	\N	\N	131072	37c96cfc	270f824757c0f536b02fef147d8e0af07e8d7147	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt17.bin	\N	\N	131072	e5dcddeb	9a1c740cdd66ee2f58737eda613e79ff6357142a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt18.bin	\N	\N	131072	ce1afb7c	50a330bb2d748f1a738fa7895aba81d9f0c14579	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt19.bin	\N	\N	131072	1f0f72bd	ad1afcde397a3273afc7c7a0b084a9b68e9e736e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt20.bin	\N	\N	131072	4fe52659	1bf22ae192b57cd62e92f290313cc9d3234b2700	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt21.bin	\N	\N	131072	20012ddc	4389f2554c429f0a421425a6645dd8e719f4995f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt22.bin	\N	\N	131072	228a0d4a	bcaf12d01abe1d3cd5731bd5341cb22c4ca6139e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt23.bin	\N	\N	65536	7d5a77a7	4f2a6534d7a9e518061102c1dd7d7aca39600c33	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt24.bin	\N	\N	131072	ee4484ce	5bb27c119a4e69cb50425ca73556a2e4e4482728	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt25.bin	\N	\N	131072	11b28831	bb8f97871ca15184dbed3a90f8968a40b83a4480	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt26.bin	\N	\N	131072	532f542e	c894b385aa10a5e80b548c01817958739e2afa89	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt27.bin	\N	\N	131072	ec6edc0f	6dc13d692ca7bc989cd9b40bab8a2943425b7d61	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt28.bin	\N	\N	131072	6064e499	3bc30b9d8dde5f5e8dda31afbdadb5b2e4d50932	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt29.bin	\N	\N	131072	8fa77f9f	2f6b37d8e5eed38a8847c9ad736a7cdbe9958a70	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt30.bin	\N	\N	131072	26b211ab	0ea03fdd9edff41eacfc52aa9e0421c10968356b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt31.bin	\N	\N	131072	dbe64ad0	09f2ad522fe75d7bcca094b8c6696c3733b539d5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt32.bin	\N	\N	131072	08e2b758	f56a4f16454fe528c358fd212449a1ecb0f826e0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt33.bin	\N	\N	131072	d6a99384	552b012eb911b8739ee859af13e176a8396cecf2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt34.bin	\N	\N	131072	054137c8	e4c406e0a32198323a5931093fbaa6836510b8ad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt35.bin	\N	\N	131072	e72f9ea3	c63df200416bd61af73e8589204f7daef743041e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt36.bin	\N	\N	131072	e3741247	4deb0f667697631693fbefddaeb8cf98fd0b90ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt37.bin	\N	\N	131072	a1f677b0	e1511ea0fa4a689d1355119ac37c075192880dde	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt38.bin	\N	\N	131072	b2940c2d	62ea57fb0203dd8f0e123e55eef7637702f8466d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt39.bin	\N	\N	131072	ea7ac9ee	bc21d8e59eb190608a87072c22be9cb1cf1227cc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt40.bin	\N	\N	131072	7264cb1b	b367acb9f6579569321ecaa98a14e29dd775b9db	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt41.bin	\N	\N	131072	a11ee998	b892398e2ff4e40e51b858cfdbce866a75c670e6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt42.bin	\N	\N	131072	b4baa117	44486b3d50f9b0a8c32c2c2dc5f1a046aface7b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wonder3	rt43.bin	\N	\N	131072	85337a47	0a247aa56c5cc17b1e888df7b502f65e88715469	\N	\N	\N	\N	\N	\N	
