game	Replay_v0.04	1942	\N	\N	\N	\N	\N	1942 (set 2)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5n	\N	\N	2048	1c9f91ee	481a309fe9aa9ce6fd18d7d908c18790f594057d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5k.vid	\N	\N	2048	236e1ff7	575b8ed9ab054a864207e0fde3ae93cdcafbebf2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	6k.vid	\N	\N	2048	bf901a4e	71207ad1ca60aa617dbbc3cd2e4e42520b7c8513	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	4i.vid	\N	\N	256	528e8533	8e41eee1016c98a4f08acbd902daf8e32aa9d9ab	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	spaceplt	\N	\N	\N	\N	\N	Space Pilot	1982	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm1	\N	\N	8192	ac8ca3ae	9781138becd17aa70e877138e126ebb1fbff6192	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm2	\N	\N	8192	1f0308ef	dd88378fc4cefe473f310d4730268c98354a4a44	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm3	\N	\N	8192	90aeca50	9c6fddfeafa84f5284ec8f7c9d46216b110badc1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm7	\N	\N	4096	d66da813	408fca4515e8af84211df3e204c8776b2f8adb23	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm6	\N	\N	8192	76caa8af	f81bb73877d415a6587a32bddaad6db8a8fd4941	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm4	\N	\N	8192	3781ce7a	68bb73f67494c3b24f7fd0d79153c9793f4b3a5b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceplt	tm5	\N	\N	8192	e8ca87b9	5dd30d3fb9fd8cf9e6a8e37e7ea858c7fd038a7e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	spacezap	\N	\N	\N	\N	\N	Space Zap	1980	Midway	\N	\N	\N	
game_rom	Replay_v0.04	spacezap	0662.01	\N	\N	4096	a92de312	784ac67c75c7c101f97ebfd39b2b3f7bf7fa470a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacezap	0663.xx	\N	\N	4096	4836ebf1	ad0e8c34a209c827c1336f0250cc61fee667fb03	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacezap	0664.xx	\N	\N	4096	d8193a80	72151e773562da62acd2c1d9638711711cbc13a3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacezap	0665.xx	\N	\N	4096	3784228d	5aabd720a106158a892368c4920d9cd0f5235e34	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	splat	\N	\N	\N	\N	\N	Splat!	1982	Williams	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.01	\N	\N	4096	1cf26e48	6ba4de6cc7d1359ed450da7bae1000552373f873	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.02	\N	\N	4096	ac0d4276	710aba98909d5d63c4b9b08579021f9c026b3111	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.03	\N	\N	4096	74873e59	727c9da682fd10353f3969ef02e9f1826d8cb77a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.04	\N	\N	4096	70a7064e	7e6440585462b68b62d6d571d83635bf17149f1a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.05	\N	\N	4096	c6895221	6f88ba8ac72d9301760d6e2512549f70b5373c65	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.06	\N	\N	4096	ea4ab7fd	288a361691a7f147ff3346627a10531d613ad017	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.07	\N	\N	4096	82fd8713	c4d42b111a0357700ac2bf700117d75ffb3c5be5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.08	\N	\N	4096	7dded1b4	73df546dd60870f63a8c3deffea2b2d13149a48b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.09	\N	\N	4096	71cbfe5a	bf22bedeceffdccc340637098070b32e9c13cf68	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.10	\N	\N	4096	d1a1f632	de4f5ba2b92c47757dfd2ca810bf8f87338223f7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.11	\N	\N	4096	ca8cde95	8e12f6d9eaf397646691ec5d02963b32973cb32e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	splat	splat.12	\N	\N	4096	5bee3e60	b4ee99fb6c353093faf1e088bab82fec66e785bc	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	starforc	\N	\N	\N	\N	\N	Starforce	1984	Tehkan	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt1	\N	\N	32768	d8d85ab7	be73af0ea28e55163ae64a000d8c0914fde0ea83	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt2	\N	\N	16384	f59d941b	2a922624e7245c63cf5b34d878b6ba38f0c3728e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt3	\N	\N	16384	73f4140f	5815721b3a89415c4845c392ec9fcd5f0396a12a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt4	\N	\N	16384	a9e719c3	cb27395c4a269db03a2e21662529f536f872e56e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt5	\N	\N	16384	cf779ce8	693a7fa5ede1df42ffaa73821e60cace4c3b9632	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt6	\N	\N	16384	dfe04a7d	4f669d37e544c1b130dd1d589e2ebf1666e16863	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	starforc	starforc.dt7	\N	\N	61440	f3808e6e	adc0f00db85af9815f25bb6615d318dae57bba23	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	stargate	\N	\N	\N	\N	\N	Stargate	1981	Williams	\N	\N	\N	
game_rom	Replay_v0.04	stargate	01	\N	\N	4096	88824d18	f003a5a9319c4eb8991fa2aae3f10c72d6b8e81a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	02	\N	\N	4096	afc614c5	087c6da93318e8dc922d3d22e0a2af7b9759701c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	03	\N	\N	4096	15077a9d	7badb4318b208f49d7fa65e915d0aa22a1e37915	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	04	\N	\N	4096	a8b4bf0f	6b4d47c2899fe9f14f9dab5928499f12078c437d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	05	\N	\N	4096	2d306074	54f871983699113e31bb756d4ca885c26c2d66b4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	06	\N	\N	4096	53598dde	54b02d944caf95283c9b6f0160e75ea8c4ccc97b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	07	\N	\N	4096	23606060	a487ffcd4920d1056b87469735f7e1002f6a2e49	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	08	\N	\N	4096	4ec490c7	8726ebaf048db9608dfe365bf434ed5ca9452db7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	09	\N	\N	4096	88187b64	efacc4a6d4b2af9a236c9d520de6d605c79cc5a8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	10	\N	\N	4096	60b07ff7	ba833f48ddfc1bd04ddb41b1d1c840d66ee7da30	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	11	\N	\N	4096	7d2c5daf	6ca39f493eb8b370154ad46ef01976d352c929e1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	stargate	12	\N	\N	4096	a0396670	c46872550e0ca031453c6513f8f0448ecc9b5572	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	superg	\N	\N	\N	\N	\N	Super Galaxians	1979	hack	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.u	\N	\N	2048	e8f3aa67	a0e9576784dbe602dd9780e667f01f31defd7c00	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.v	\N	\N	2048	f58283e3	edc6e72516c50fd3402281d9936574d276581ce9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.w	\N	\N	2048	ddeabdae	daa5109a32c7c9a80bdb212dc3e4e3e3c104a731	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.y	\N	\N	2048	9463f753	d9cb35c19aafec43d08b048bbe2337a790f6ba9d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.z	\N	\N	2048	e6312e35	c4010459379d7fe00f605aaf288928b2deffb8b2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.1h	\N	\N	2048	84decf98	2e565cb6057b1816a6b4541e6dfadd3c3762fa36	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superg	galaxian.1k	\N	\N	2048	c31ada9e	237ebb48549b34ca59a13cc2706512d957413ec4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	superpac	\N	\N	\N	\N	\N	Super Pac-Man (Midway)	1982	[Namco] (Bally Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	superpac	spc-2.1c	\N	\N	8192	1a38c30e	ae0ee9f3df0991a80698fe745a7a853a4bb60710	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superpac	spc-1.1b	\N	\N	8192	730e95a9	ca73c8bcb03c2f5c05968c707a5d3f7f9956b886	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superpac	spc-3.1k	\N	\N	4096	04445ddb	ce7d14963d5ddaefdeaf433a6f82c43cd1611d9b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superpac	spv-1.3c	\N	\N	4096	78337e74	11222adb55e6bce508896ccb1f6dbab0c1d44e5b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	superpac	spv-2.3f	\N	\N	8192	670a42f2	9171922df07e31fd1dc415766f7d2cc50a9d10dc	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	theend	\N	\N	\N	\N	\N	The End (Stern)	1980	[Konami] (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic13	\N	\N	2048	90e5ab14	b926801ab1cc1e2787a76ced6c7cffd6fce753d4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic14	\N	\N	2048	950f0a07	bde9f3c6cf060dc6f5b7652287b94e04bed7bcf7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic15	\N	\N	2048	6786bcf5	7556d3dc51d6a112b6357b8a36df05fd1a4d1cc9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic16	\N	\N	2048	380a0017	3354eb328a32537f722fe8a0949ddcab6cf21eb8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic17	\N	\N	2048	af067b7f	855c6ddf29fbfea004c7143fe29064abf53801ad	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic18	\N	\N	2048	a0411b93	d644968758a1b73d13e09b24d24bfec82276e8f4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic56	\N	\N	2048	3b2c2f70	bcccdacacfc9a3b5f1412dfba6bb0046d283bccc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic55	\N	\N	2048	e0429e50	27678fc3172cbca3ae1eae96e9d8a62561d5ce40	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic30	\N	\N	2048	527fd384	92a384899d5acd2c689f637da16a0e2d11a9d9c6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	theend	ic31	\N	\N	2048	af6d09b6	f3ad51dc88aa58fd39195ead978b039e0b0b585c	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	timeplt	\N	\N	\N	\N	\N	Time Pilot	1982	Konami	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm1	\N	\N	8192	1551f1b9	c72f30988ac00cbe6549b71c3bcb414511e8b997	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm2	\N	\N	8192	58636cb5	ab517efa93ae7be780af55faea82a6e83edd828c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm3	\N	\N	8192	ff4e0d83	ef98a1abb45b22d7498a0aca520f43bbee248b22	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm7	\N	\N	4096	d66da813	408fca4515e8af84211df3e204c8776b2f8adb23	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm6	\N	\N	8192	c2507f40	07221875e3f81d9def67c57a7ccd82d52ce65e01	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm4	\N	\N	8192	7e437c3e	cbe2ccd2cd503af62f009cd5aab73aa7366230b1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	timeplt	tm5	\N	\N	8192	e8ca87b9	5dd30d3fb9fd8cf9e6a8e37e7ea858c7fd038a7e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	turpin	\N	\N	\N	\N	\N	Turpin	1981	[Konami] (Sega license)	\N	\N	\N	
game_rom	Replay_v0.04	turpin	m1	\N	\N	4096	89177473	0717b1e7308ffe527edfc578ec4353809e7d9eea	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	m2	\N	\N	4096	4c6ca5c6	dd4ca7adaa523a8e775cdfaa99bb3cc25da32c08	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	m3	\N	\N	4096	62291652	82965d3e9608afde4ff06cba1d7a4b11cd904c11	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	m4	\N	\N	4096	9e71696c	3dcdf5dc601c875fc9d8b9a46e3ef588e7478e0d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	m5	\N	\N	4096	7d2600f2	1a9bdf63b50419c6e0d9c401c3dcf29d5b459fa6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	c1	\N	\N	2048	e5999d52	bc3f52cf6c6e19dfd2dacd1e8c9128f437e995fc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turpin	c2	\N	\N	2048	c3ffd655	dee51d77be262a2944488e381541c10a2b6e5d83	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	turtles	\N	\N	\N	\N	\N	Turtles	1981	[Konami] (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.2c	\N	\N	4096	ec5e61fb	3ca89800fda7a7e61f54d71d5302908be2706def	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.2e	\N	\N	4096	fd10821e	af74602bf2454eb8f3b9bb5c425e2476feeecd69	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.2f	\N	\N	4096	ddcfc5fa	2af9383e5a289c2d7fbe6cf5e5b1519c352afbab	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.2h	\N	\N	4096	9e71696c	3dcdf5dc601c875fc9d8b9a46e3ef588e7478e0d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.2j	\N	\N	4096	fcd49fef	bb1e91b2e6d4b5a861bf37907ef6b198328d8d83	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.5h	\N	\N	2048	e5999d52	bc3f52cf6c6e19dfd2dacd1e8c9128f437e995fc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	turtles	turt_vid.5f	\N	\N	2048	c3ffd655	dee51d77be262a2944488e381541c10a2b6e5d83	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	tutankhm	\N	\N	\N	\N	\N	Tutankham (Stern)	1982	[Konami] (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_1h.cpu	\N	\N	4096	da18679f	8d2a3665db937d0e1d19300ae22277d9db61fcbc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_1i.cpu	\N	\N	4096	7eb59b21	664d3e08df0f3d6690838810b6fe273eec3b7821	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_2h.cpu	\N	\N	4096	a0f02c85	29a78b3ffd6b597772953543b02dd59acf5af38c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_2i.cpu	\N	\N	4096	6615eff3	e8455eab03f66642880595cfa0e9be285bf9fad0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_3h.cpu	\N	\N	4096	2d62d7b1	910718f36735f2614cda0c3a1abdfa995d82dbd2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_3i.cpu	\N	\N	4096	a10d4444	683899e1014ee075b16d9d2610c3c5b5c4efedb6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_4h.cpu	\N	\N	4096	bd06fad0	bd10bbb413d8dd362072522e902575d819fa8336	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_4i.cpu	\N	\N	4096	58cd143c	e4ab27c09858cede478f4ed3ac6d7392e383a470	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_5h.cpu	\N	\N	4096	bf9fd9b0	458ea2ff5eedaaa02e32444dd6004d2eaadbdeab	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_5i.cpu	\N	\N	4096	d7e7ae95	7068797770a6c42dc733b253bf6b7376eb6e071e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_6h.cpu	\N	\N	4096	c43b3865	3112cf831c5b6318337e591ccb0003aeab722652	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_6i.cpu	\N	\N	4096	91f62b82	2a78039ee63226978544142727d00d1ccc6d2ab4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_7i.cpu	\N	\N	4096	afd0a81f	cf10308a0fa4ffabd0deeb186b5602468028ff92	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_8i.cpu	\N	\N	4096	dabb609b	773b99b670db41a9de58d14b51f81ce0c446ca84	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	tutankhm	ra1_9i.cpu	\N	\N	4096	8ea9c6a6	fe1b299f8760fc5418179d3569932ee2c4dff461	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	uniwars	\N	\N	\N	\N	\N	UniWar S	1980	Irem	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u1	\N	\N	2048	d975af10	a2e2a36a75db8fd09441308b08b6ae073c68b8cf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u2	\N	\N	2048	b2ed14c3	7668df11f64b8e296eedfee53437777dc53a56d5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u3	\N	\N	2048	945f4160	5fbe879f51e14c4c7ae551e5b3089f8e148770a4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u4	\N	\N	2048	ddc80bc5	18c3920198baf87267bc7f12db6b23b090d3577a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u5	\N	\N	2048	62354351	85bf18942f73023b8be0c3659a0dcd3dfcccfc2c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u6	\N	\N	2048	270a3f4d	20f5097033fca515d70fe47178cbd341a1d07443	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u7	\N	\N	2048	c9245346	239bad3fe64eaab2dfc3febd06d1124103a10504	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u8	\N	\N	2048	797d45c7	76fb8b45fcce3622c59c04af32cfa001ef7bf71d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u10	\N	\N	2048	012941e0	4f7ec4d95939cb7c4086bb7df43759ac504ae47c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u12	\N	\N	2048	c26132af	7ae125a911dfd47aeca4f129f580762ce4d8d91a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u9	\N	\N	2048	fc8b58fd	72553e2735b0dcc2dcfce9698d49566732492588	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	uniwars	u11	\N	\N	2048	dcc2b33b	c3a5ac935c519400dfabb28909f7e460769d1837	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	vanguard	\N	\N	\N	\N	\N	Vanguard (SNK)	1981	SNK	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic07.bin	\N	\N	4096	6a29e354	ff953962ebc14a28cfc96f8e269cb1e1c188ed8a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic08.bin	\N	\N	4096	302bba54	1944f229481328a0635fafda65054106f42a532a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic09.bin	\N	\N	4096	424755f6	b4762b40c7ed70d4b90319a1a30983a41a096afb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic10.bin	\N	\N	4096	54603274	31571a560dbe300417b3ed5b114fa1d9ef742da9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic13.bin	\N	\N	4096	fde157d0	3f705fb6a410004f4f86283694e3694e49701af6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic14.bin	\N	\N	4096	0d5b47d0	922621c23f33fe756cb6baa12e5465c4e64f2dda	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic15.bin	\N	\N	4096	8549b8f8	375bc6f7e15564d5cf7e00c44e2651793c56d6ca	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk4_ic16.bin	\N	\N	4096	062e0be2	45aaf315a62f37460e32d3ba99caaacf4c994810	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk5_ic50.bin	\N	\N	2048	e7d4315b	b99e4ea07292a0eabaa6098037c92a5678627cec	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vanguard	sk5_ic51.bin	\N	\N	2048	96e87858	4e9ccb055919c8acf5837e062857647d5363af60	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	venture	\N	\N	\N	\N	\N	Venture (version 5 set 1)	1981	Exidy	\N	\N	\N	
game_rom	Replay_v0.04	venture	13a-cpu	\N	\N	4096	f4e4d991	6683c1552b56b20f2296e461aff697af73563792	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	12a-cpu	\N	\N	4096	c6d8cb04	3b9ae8fdc35117c73c91daed66e93e5344bdcd7e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	11a-cpu	\N	\N	4096	3bdb01f4	3c1f43a3c37a21524b64d69e4dae58af8c2e0d90	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	10a-cpu	\N	\N	4096	0da769e9	3604dc08c63461b2ea957a396887fb32e4a1a970	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	9a-cpu	\N	\N	4096	0ae05855	29b3c2ca9740aa753e90131e6edcc61f414277e1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	8a-cpu	\N	\N	4096	4ae59676	36fc9dce9dd0c764a861634859ca0d7f98e20382	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	7a-cpu	\N	\N	4096	48d66220	97b1605170c67b3a945b4d5f088df79328e163ce	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	6a-cpu	\N	\N	4096	7b78cf49	1d484172465d3db6c4fc3733aa2b409e3a2e228f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	venture	11d-cpu	\N	\N	2048	b4bb2503	67303603b7c5e6301e976ef19f81c7519648b179	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	vulgus	\N	\N	\N	\N	\N	Vulgus (Japan?)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-4n.bin	\N	\N	8192	fe5a5ca5	bb1b5ba5ce54f5e329d23fb8ad1357f65f10d6bf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-5n.bin	\N	\N	8192	847e437f	1d45ca0b92e7aa3099b8a61c27629d9bec3f25b8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-6n.bin	\N	\N	8192	4666c436	a2c921f30f91fead59c4d85d4a5ea8acbcfbf424	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-7n.bin	\N	\N	8192	ff2097f9	49789c26a2adde043e5dba9d45a89509a211f05c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-8n.bin	\N	\N	8192	6ca5ca41	6f28d143e984d3d6af3114702ec27d6e878cc35f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	1-3d.bin	\N	\N	8192	8bc5d7a5	c572b4a26f12013f5f6463b79ba9cbee4c474bbe	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-2a.bin	\N	\N	8192	e10aaca1	f9f0d05475ae4c554552a71bc2f60e02b1442eb1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-3a.bin	\N	\N	8192	8da520da	c4c633a909526308de4ad83e8ca449fa71eb3cb5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-4a.bin	\N	\N	8192	206a13f1	645666895127aededfa7872b20b7725948a9c462	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-5a.bin	\N	\N	8192	b6d81984	c935176f8a9bce0f74ff466e10c23ff6557f85ec	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-6a.bin	\N	\N	8192	5a26b38f	987a4844c4568a088932f43a3aff847e6d6b4860	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-7a.bin	\N	\N	8192	1e1ca773	dbced07d4a886ed9ad3302aaa37bc02c599ee132	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-2n.bin	\N	\N	8192	6db1b10d	85bf67ce4d60b260767ba5fe9b9777f857937fe3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-3n.bin	\N	\N	8192	5d8c34ec	7b7df89398bf83ace1a8c216ca8526beae90972d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	vulgus	2-4n.bin	\N	\N	8192	0071a2e3	3f7bb4658d2126576a0f8f46f2c947eec1cd231a	\N	\N	\N	\N	\N	\N	
