game	Calice_v0.6.6	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	bigkarnk	d1	\N	\N	262144	26444ad1	804101b9bbb6e1b6d43a1e9d91737f9c3b27802a	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	biomtoy	\N	\N	\N	\N	\N	Biomechanical Toy (unprotected)	1995	Gaelco	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	d18	\N	\N	524288	4569ce64	96557aca55779c23f7c2c11fddc618823c04ead0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	d16	\N	\N	524288	739449bd	711a8ea5081f15dea6067577516c9296239c4145	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	h6	\N	\N	524288	9416a729	425149b3041554579791fc23c09fda6be054e89d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	j6	\N	\N	524288	e923728b	113eac1de73c74ef7c9d3e2e72599a1ff775176d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	h7	\N	\N	524288	9c984d7b	98d43a9c3fa93c9ea55f41475ecab6ca25713087	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	j7	\N	\N	524288	0e18fac2	acb0a3699395a6c68cacdeadda42a785aa4020f5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	h9	\N	\N	524288	8c1f6718	9377e838ebb1e16d24072b9b4ed278408d7a808f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	j9	\N	\N	524288	1c93f050	fabeffa05dae7a83a199a57022bd318d6ad02c4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	h10	\N	\N	524288	aca1702b	6b36b230722270dbfc2f69bd7eb07b9e718db089	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	j10	\N	\N	524288	8e3e96cc	761009f3f32b18139e98f20a22c433b6a49d9168	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	c1	\N	\N	524288	0f02de7e	a8779370cc36290616794ff11eb3eebfdea5b1a9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	biomtoy	c3	\N	\N	524288	914e4bbc	ca82b7481621a119f05992ed093b963da70d748a	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	kof2000	\N	\N	\N	neogeo	\N	The King of Fighters 2000 (decrypted C)	2000	SNK	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-p1.rom	\N	\N	1048576	5f809dbe	2bc233dcff5622de86d01e3b74b840c7caf12982	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-p2.rom	\N	\N	4194304	693c2c5e	dc9121b7369ef46596343cac055a00aec81704d4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_m1d.rom	\N	\N	262144	d404db70	8cd1f3e140a9a367de23544e76371b0491287909	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-v1.rom	\N	\N	4194304	17cde847	4bcc0205b70dc6d9216b29025450c9c5b08cb65d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-v2.rom	\N	\N	4194304	1afb20ff	57dfd2de058139345ff2b744a225790baaecd5a2	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-v3.rom	\N	\N	4194304	4605036a	51b228a0600d38a6ec37aec4822879ec3b0ee106	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	257-v4.rom	\N	\N	4194304	764bbd6b	df23c09ca6cf7d0ae5e11ff16e30c159725106b3	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c1.rom	\N	\N	8388608	abcdd424	1d52aae8a7806d48c098c2a7a77dff6e02ac4870	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c2.rom	\N	\N	8388608	cda33778	a619740364c952c443f27ed9b7c395610f2673c7	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c3.rom	\N	\N	8388608	087fb15b	f77cb6e670cdf7709d84d770ecf28533cbfbe6de	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c4.rom	\N	\N	8388608	fe9dfde4	23750ff0c4bc084d55eea66a5cdd0ef2d6c32cdc	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c5.rom	\N	\N	8388608	03ee4bf4	8f26c5bc525a5786de8e25797e2875a1dfe527be	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c6.rom	\N	\N	8388608	8599cc5b	9a05fc12273aebfbc4ac22e88b32ae9ecd269462	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c7.rom	\N	\N	8388608	71dfc3e2	1889a8dc88993e35f9fd93ce2bee1de52995932d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof2000	kof2k_c8.rom	\N	\N	8388608	0fa30e5f	0cb7fa6b0219e1af2df9b97786c677651a78f37a	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	kof99p	\N	\N	\N	neogeo	\N	The King of Fighters '99 - Millennium Battle (prototype)	1999	SNK	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_p1.rom	\N	\N	1048576	f37929c4	226e7e3d629568399b88275e5bcd4e5b3839be95	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_p2.rom	\N	\N	4194304	739742ad	31acaf05a9bf186305888d3db7e4e8a83f7bb0a4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_s1.rom	\N	\N	131072	fb1498ed	d40060b31b6f217a4abdf3b336439fcd7bd7aaef	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kof99_m1.rom	\N	\N	131072	5e74539c	6f49a9343cbd026b2c6720ff3fa2e5b1f85e80da	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kof99_v1.rom	\N	\N	4194304	ef2eecc8	8ed13b9db92dba3124bc5ba66e3e275885ece24a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kof99_v2.rom	\N	\N	4194304	73e211ca	0e60fa64cab6255d9721e2b4bc22e3de64c874c5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kof99_v3.rom	\N	\N	4194304	821901da	c6d4975bfaa19a62ed59126cadf2578c0a5c257f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kof99_v4.rom	\N	\N	2097152	b49e6178	dde6f76e958841e8c99b693e13ced9aa9ef316dc	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c1.rom	\N	\N	8388608	e5d8ffa4	65f15f9f02424a7a9dd35916166594f283e8d424	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c2.rom	\N	\N	8388608	d822778f	b590055e9bf1549bd6e1ecdabd65702202615712	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c3.rom	\N	\N	8388608	f20959e8	38293043fa77ac51c5e3191118874c58f1ae4d30	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c4.rom	\N	\N	8388608	54ffbe9f	8e62442923551f07a552621951b1accab2830e3b	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c5.rom	\N	\N	8388608	d87a3bbc	430f6812088712e0eb5714dcc664d8bba75e921a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c6.rom	\N	\N	8388608	4d40a691	2b580d0678a5e6033ef16130671e860364d35e56	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c7.rom	\N	\N	8388608	a4479a58	d50e6cc9ccfe1ddbc6d90d46b8ca2cb0304edd8c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	kof99p	kf99p_c8.rom	\N	\N	8388608	ead513ce	e9b07a0b01fdeb3004755a479df059c81b4d0ed6	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	mshvsf	\N	\N	\N	\N	\N	Marvel Super Heroes Vs. Street Fighter (US 970625)	1997	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvsu.03d	\N	\N	524288	ae60a66a	1fa7e6534d02ec8059153705b1161a55b9cfe803	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvsu.04d	\N	\N	524288	91f67d8a	e95f7a3fb281e1bafdbe7a1b22532c4fab5ec89d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvsu.05a	\N	\N	524288	1a5de0cb	738a27f83704c208d36d73bf766d861ef2d51a89	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.06a	\N	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.07b	\N	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.08a	\N	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.09b	\N	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.10b	\N	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvsux.03d	\N	\N	524288	281bcb48	060ab490ecd29a4d088309d45fa595a2d3e7afd2	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvsux.04d	\N	\N	524288	a2d68628	f703a41833148138276fa6118a9317cb36a69ec6	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.13	\N	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.15	\N	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.17	\N	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.19	\N	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.14	\N	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.16	\N	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.18	\N	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.20	\N	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.01	\N	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.02	\N	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.11	\N	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsf	mvs.12	\N	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	mvsug	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (US 970827)	1997	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvsu.03g	\N	\N	524288	0664ab15	939fb1e3c06c33fc212b26ecfceac3180e108e9d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvsu.04g	\N	\N	524288	97e060ee	787924e04508c83ecd4c3a872882d2be9e57eb50	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.05d	\N	\N	524288	921fc542	b813082a480d42d663c713062892245faabe9101	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.06a	mvs.06a	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.07b	mvs.07b	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.08a	mvs.08a	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.09b	mvs.09b	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.10b	mvs.10b	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvsux.03g	\N	\N	524288	17b12a95	7bc665e96a975f2963e551114cb5264357730bb5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvsux.04g	\N	\N	524288	f98200cf	e8c1844e021e147b39b29b65d6e4c9cb1d36112f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.13	mvs.13	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.15	mvs.15	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.17	mvs.17	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.19	mvs.19	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.14	mvs.14	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.16	mvs.16	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.18	mvs.18	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.20	mvs.20	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.01	mvs.01	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.02	mvs.02	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.11	mvs.11	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mvsug	mvs.12	mvs.12	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	mshvsfj	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Japan 970707)	1997	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvsj.03i	\N	\N	524288	d8cbb691	16820cf3bc7285477e61bd598a3ed4ea5e0e770d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvsj.04i	\N	\N	524288	32741ace	36db3a3aeaf29369977593c051bf5665cffefb2d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvsj.05h	\N	\N	524288	77870dc3	924a7c82456bb44d7b0be65af11dbe1a2420a3f0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.06a	mvs.06a	\N	524288	959f3030	fbbaa915324815246738f3426232e623f039ce26	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.07b	mvs.07b	\N	524288	7f915bdb	683da09c5ba55e31b59aa95a8e13c45dc574ab3c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.08a	mvs.08a	\N	524288	c2813884	49e5d4bc48f90c8146cb6aafb9240aff0119f1a7	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.09b	mvs.09b	\N	524288	3ba08818	9ab132a3cac55fcccebe6c99b6fb0ba1305f8f6e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.10b	mvs.10b	\N	524288	cf0dba98	f4c1f8a6e7a79ecc6241d5268b3039f8a09ea516	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvsjx.03i	\N	\N	524288	55170c4c	021a8a136d3212f60c63ee2df3556a1598db866e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvsjx.04i	\N	\N	524288	e7883768	c17be39eccc816d09199e77478f9eb2f42f348d9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.13	mvs.13	\N	4194304	29b05fd9	e8fdb1ee5515a560eb4256ae4fd99bb1192e1a87	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.15	mvs.15	\N	4194304	faddccf1	4ed03ea91883a0413325f57edcc1614120b5922c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.17	mvs.17	\N	4194304	97aaf4c7	6a054921cc14fe080cb3f62c391f8ae3cc7e8ba9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.19	mvs.19	\N	4194304	cb70e915	da4d2480d348ac6dfd01256a88f4f3db8357ae46	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.14	mvs.14	\N	4194304	b3b1972d	0f2c3fb7de014181ee481ec35d0578b2c116c2dc	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.16	mvs.16	\N	4194304	08aadb5d	3a2c222eca3e7df80ce69951b3db6442312751a4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.18	mvs.18	\N	4194304	c1228b35	7afdfb552888c79d0fbb30242b3d917b87fad57a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.20	mvs.20	\N	4194304	366cc6c2	6f2a789087c8e404c5227b927fa8328c03593243	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.01	mvs.01	\N	131072	68252324	138ef320ef27956b2ab5591d49a1315b7b0a194c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.02	mvs.02	\N	131072	b34e773d	3bcf44bf06c35814cff29d244142db7abe05bd39	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.11	mvs.11	\N	4194304	86219770	4e5b68d382a5aa37f8b0b6434c53a2b95f5f9a4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mshvsfj	mvs.12	mvs.12	\N	4194304	f2fd7f68	28a30d55d3eaf963006c7cbe7c288099cd3ba536	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	mslug3n	\N	\N	\N	neogeo	\N	Metal Slug 3 (non encrypted P)	2000	Nazca	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_s1.rom	\N	\N	131072	8458fff9	b120d096deae8abf0ad98362ce230b66e7315a14	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c1.rom	\N	\N	8388608	3540398c	0a96f2360eb26c66bf02bbc6f52230b55cc95e4e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c2.rom	\N	\N	8388608	bdd220f0	f52851023f3bc120b05f622af0e0ab1bedc41604	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c3.rom	\N	\N	8388608	bfaade82	66b07e592c9a9b35567fe463496f8f75c32a7db9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c4.rom	\N	\N	8388608	1463add6	4db91b46d6430da272d27d00a6dc0eb25949bea1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c5.rom	\N	\N	8388608	48ca7f28	e903876be5fb4fa582c988d74c6bef1c3b9c7083	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c6.rom	\N	\N	8388608	806eb36f	a412a9cab80c326733dde7652d1db2a46afb3ebb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c7.rom	\N	\N	8388608	9395b809	ca9ac9832017094eee3623f0b6c4c4b7b4f1374d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_c8.rom	\N	\N	8388608	a369f9d4	f8146ea80a1a23da7e7e04c88f778ee9abdfeb5c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_p1.rom	\N	\N	1048576	9c42ca85	7a8f77a89867b889295ae9b9dfd4ba28f02d234d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_p2.rom	\N	\N	4194304	1f3d8ce8	08b05a8abfb86ec09a5e758d6273acf1489961f9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_m1.rom	\N	\N	524288	eaeec116	54419dbb21edc8c4b37eaac2e7ad9496d2de037a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_v1.rom	\N	\N	4194304	f2690241	fd56babc1934d10e0d27c32f032f9edda7ca8ce9	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_v2.rom	\N	\N	4194304	7e2a10bd	0d587fb9f64cba0315ce2d8a03e2b8fe34936dff	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_v3.rom	\N	\N	4194304	0eaec17c	c3ed613cc6993edd6fc0d62a90bcd85de8e21915	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	mslug3n	ms3n_v4.rom	\N	\N	4194304	9b4b22d4	9764fbf8453e52f80aa97a46fb9cf5937ef15a31	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	nitd	\N	\N	\N	neogeo	\N	Nightmare in the Dark	2000	Eleven / Gavaking	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	nitd_p1.rom	\N	\N	524288	61361082	441f3f41c1aa752c0e0a9a0b1d92711d9e636b85	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	nitd_m1.rom	\N	\N	524288	6407c5e5	d273e154cc905b63205a17a1a6d419cac3485a92	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	nitd_v1.rom	\N	\N	4194304	24b0480c	d769e621be52a5cd2e2568891b5f95a48268e1e0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	nitd_c1.rom	\N	\N	8388608	147b0c7f	a647c3a2f6d146ff47521c1d39f58830601f5781	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	nitd	nitd_c2.rom	\N	\N	8388608	d2b04b0d	ce4322e6cfacb627fe997efe81018861e21d3c27	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	preisle2	\N	\N	\N	neogeo	\N	Prehistoric Isle 2	1999	Yumekobo	\N	\N	\N	
game_rom	Calice_v0.6.6	preisle2	pi2_p1.rom	\N	\N	1048576	dfa3c0f3	793c6a46f3a794536dc0327a3f3fad20e25ab661	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	preisle2	pi2_p2.rom	\N	\N	4194304	42050b80	0981a8295d43b264c2b95e5d7568bdda4e64c976	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	preisle2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
