game	Callus95_v0.42_patch_2.4	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.32	\N	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.02	\N	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.01	\N	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.06	\N	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.05	\N	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.04	\N	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.03	\N	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.08	\N	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.07	\N	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.09	\N	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.18	\N	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	strider	strider.19	\N	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	striderj	\N	\N	strider	strider	\N	Strider Hiryu (Japan set 1)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	sthj23.bin	\N	\N	524288	046e7b12	a5761f730f6844a7e93556a6aeae76240a99540c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.32	strider.32	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.02	strider.02	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.01	strider.01	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.06	strider.06	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.05	strider.05	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.04	strider.04	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.03	strider.03	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.08	strider.08	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.07	strider.07	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.09	strider.09	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.18	strider.18	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	striderj	strider.19	strider.19	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	stridrja	\N	\N	strider	strider	\N	Strider Hiryu (Japan set 2)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	sth36.bin	\N	\N	131072	53c7b006	30daa256a32b209b907e5d916a82068017862a01	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	sth42.bin	\N	\N	131072	4037f65f	490b9fb15f80772316101ea15e61ab32f42feaec	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	sth37.bin	\N	\N	131072	80e8877d	806a62c03007efe6d58fb24dac467d4fc39bb96a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	sth43.bin	\N	\N	131072	6b3fa466	6a3c9bd491eecf864971f7fdf02d01112d5ef7dd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.32	strider.32	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.02	strider.02	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.01	strider.01	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.06	strider.06	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.05	strider.05	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.04	strider.04	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.03	strider.03	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.08	strider.08	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.07	strider.07	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.09	strider.09	\N	65536	2ed403bc	4ce863ea40d789db5a7cfce91d2c7c720deb9be5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.18	strider.18	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	stridrja	strider.19	strider.19	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	unsquad	\N	\N	\N	\N	\N	U.N. Squadron (US)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.30	\N	\N	131072	24d8f88d	9c39aa1140e92307d6d9c0ca198003282bf78c78	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.35	\N	\N	131072	8b954b59	33114f1417d48f60c6da3e14a094be7c0f0fd979	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.31	\N	\N	131072	33e9694b	90db3052ac2ff859ede8473dd13e0f5be148590c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.36	\N	\N	131072	7cc8fb9e	f70118d1a368fd4795d9953c55d283305d1f9630	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.32	\N	\N	524288	ae1d7fb0	bb51e77574db5e2d807c4ca8e85a5d9661f5d3b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.01	\N	\N	524288	5965ca8d	49abf80fc012a7f73306139a2871aeac7fd6a3d0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.05	\N	\N	524288	bf4575d8	1b268e1698be8ff9c16f80f7b9081b6be9f72601	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.03	\N	\N	524288	ac6db17d	78eef9ba6a392859f70467f6d7cb5aa91964abed	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.07	\N	\N	524288	a02945f4	ff35cdbd6c1e43b16a906f68e416559cb3d5746b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.09	\N	\N	65536	f3dd1367	09eef72e862ac6b1a5cce5a45938b45bf4e456ad	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	unsquad	unsquad.18	\N	\N	131072	584b43a9	7820815c8c67d484baf2fdad7e55d8c14b98b860	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	area88	\N	\N	unsquad	unsquad	\N	Area 88 (Japan)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	ar36.bin	\N	\N	131072	65030392	d9dea5cfde28345716b0e519ee033c475be0454b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	ar42.bin	\N	\N	131072	c48170de	e968522dbdd217dd8e4cd6aaeaef801c63488c1d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.31	unsquad.31	\N	131072	33e9694b	90db3052ac2ff859ede8473dd13e0f5be148590c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.36	unsquad.36	\N	131072	7cc8fb9e	f70118d1a368fd4795d9953c55d283305d1f9630	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.32	unsquad.32	\N	524288	ae1d7fb0	bb51e77574db5e2d807c4ca8e85a5d9661f5d3b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.01	unsquad.01	\N	524288	5965ca8d	49abf80fc012a7f73306139a2871aeac7fd6a3d0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.05	unsquad.05	\N	524288	bf4575d8	1b268e1698be8ff9c16f80f7b9081b6be9f72601	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.03	unsquad.03	\N	524288	ac6db17d	78eef9ba6a392859f70467f6d7cb5aa91964abed	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.07	unsquad.07	\N	524288	a02945f4	ff35cdbd6c1e43b16a906f68e416559cb3d5746b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.09	unsquad.09	\N	65536	f3dd1367	09eef72e862ac6b1a5cce5a45938b45bf4e456ad	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	area88	unsquad.18	unsquad.18	\N	131072	584b43a9	7820815c8c67d484baf2fdad7e55d8c14b98b860	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	varth	\N	\N	\N	\N	\N	Varth - Operation Thunderstorm (World)	1992	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_30a.rom	\N	\N	131072	7fcd0091	7bed452736eda4a26c43c5dd54ec6799afa6e770	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_35a.rom	\N	\N	131072	35cf9509	a189ca7740d77262413ec2891af034d0057892be	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_31a.rom	\N	\N	131072	15e5ee81	6c6248b07f7e956a37d5dcb4b67d026f57fae13b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_36a.rom	\N	\N	131072	153a201e	5936e447d5cd02ff13802cf78393b521431ad06c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_28a.rom	\N	\N	131072	7a0e0d25	203692ef1daeef7ba08b154cf029cc07a2e0e23d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_33a.rom	\N	\N	131072	f2365922	efb2221033e4b46fedaf3d8c850e208f849e6af0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_29a.rom	\N	\N	131072	5e2cd2c3	eff955c7dc0d8ae215e7188cc4865726104c7777	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	vae_34a.rom	\N	\N	131072	3d9bdf83	d655803a6f07b90e44aacaa3e6059ac330ef2ec6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_gfx1.rom	\N	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_gfx5.rom	\N	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_gfx3.rom	\N	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_gfx7.rom	\N	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_09.rom	\N	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_18.rom	\N	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varth	va_19.rom	\N	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	varthj	\N	\N	varth	varth	\N	Varth - Operation Thunderstorm (Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj36b.bin	\N	\N	131072	1d798d6a	b12579e9dcb88416bc00653b143832d9347adbaf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj42b.bin	\N	\N	131072	0f720233	2d9442ceafd5e2208aa8cd4bcb66861bff6aec47	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj37b.bin	\N	\N	131072	24414b17	6c0b24cf8045fc033217c737dba2c046d7d0a09a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj43b.bin	\N	\N	131072	34b4b06c	3033d1d053ba97d6da17064d7b944a10817b93b1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj34b.bin	\N	\N	131072	87c79aed	bb90720d1d04ed6ad276a5230cb078229aa8a40a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj40b.bin	\N	\N	131072	210b4bd0	15771c32af9fb4760953ef5475de228200851b42	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj35b.bin	\N	\N	131072	6b0da69f	5883bea31a22a44ad7494d6acd523c88b62f8743	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	vaj41b.bin	\N	\N	131072	6542c8a4	5f828cf28ef905e4701c92f317e1257a40964a65	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_gfx1.rom	va_gfx1.rom	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_gfx5.rom	va_gfx5.rom	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_gfx3.rom	va_gfx3.rom	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_gfx7.rom	va_gfx7.rom	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_09.rom	va_09.rom	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_18.rom	va_18.rom	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthj	va_19.rom	va_19.rom	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	varthu	\N	\N	varth	varth	\N	Varth - Operation Thunderstorm (US)	1992	Capcom (Romstar license)	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	vau23a.bin	\N	\N	524288	fbe68726	68917d366551d2203400adc3261355dd3b332bcb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	vae_28a.rom	vae_28a.rom	\N	131072	7a0e0d25	203692ef1daeef7ba08b154cf029cc07a2e0e23d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	vae_33a.rom	vae_33a.rom	\N	131072	f2365922	efb2221033e4b46fedaf3d8c850e208f849e6af0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	vae_29a.rom	vae_29a.rom	\N	131072	5e2cd2c3	eff955c7dc0d8ae215e7188cc4865726104c7777	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	vae_34a.rom	vae_34a.rom	\N	131072	3d9bdf83	d655803a6f07b90e44aacaa3e6059ac330ef2ec6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_gfx1.rom	va_gfx1.rom	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_gfx5.rom	va_gfx5.rom	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_gfx3.rom	va_gfx3.rom	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_gfx7.rom	va_gfx7.rom	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_09.rom	va_09.rom	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_18.rom	va_18.rom	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	varthu	va_19.rom	va_19.rom	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	willow	\N	\N	\N	\N	\N	Willow (Japan, English)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wlu_30.rom	\N	\N	131072	d604dbb1	b5d78871011ff11a67f1a0cad147cd4de8d67f35	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wlu_35.rom	\N	\N	131072	daee72fe	2ec62f44394fac2887821881f56b6f24d05234b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wlu_31.rom	\N	\N	131072	0eb48a83	28c40c4b5d767f88922cd899e948abf11a85a864	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wlu_36.rom	\N	\N	131072	36100209	63c9338e71dba8b52daffba50b4bca31aaa10d9e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_32.rom	\N	\N	524288	dfd9f643	9c760c30af593a87e7fd39fb213a4c73c68ca440	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_gfx1.rom	\N	\N	524288	c6f2abce	ff5fcfe417c43b4747bbe12db6052fdb60f5f0e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_20.rom	\N	\N	131072	84992350	f0ebd810ce099337cda94222dccce8ab9b3c3281	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_10.rom	\N	\N	131072	b87b5a36	25fb8f9698142473233ee509d4146089920e94e1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_gfx5.rom	\N	\N	524288	afa74b73	09081926260c76986a13ac5351dddd2ea11d7a10	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_24.rom	\N	\N	131072	6f0adee5	07b18e51b376001f25173b78e0e816f252400210	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_14.rom	\N	\N	131072	9cf3027d	1e8eb20d51a54f6f756c0ab9395ac38b96e67fb2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_gfx3.rom	\N	\N	524288	4aa4c6d3	7dd6f18f6126c380821a2ca8955439fd6864f4c6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_22.rom	\N	\N	131072	fd3f89f0	51ff95cff56ac78682ea56401b35a0aa63cef8cb	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_12.rom	\N	\N	131072	7da49d69	b0ae7ac4f858ee8d72e6877c4275da7a631e2e4c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_gfx7.rom	\N	\N	524288	12a0dc0b	fea235ce9489f04919daf52f4d3f3bac9b558316	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_26.rom	\N	\N	131072	f09c8ecf	b39f83e80af010d6481693d9ec8b1d7e258b531d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_16.rom	\N	\N	131072	e35407aa	7ddae9cef96839da72488c1fe73268c50e0262ff	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_09.rom	\N	\N	65536	f6b3d060	0ed2e2f64ba53ba2c371b66ab1e52e40b16d8baf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_18.rom	\N	\N	131072	bde23d4d	d1fee2f99c858dfb07edcd600da491c7b656afe0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willow	wl_19.rom	\N	\N	131072	683898f5	316a77b663d78c8b9ff6d85756cb05aaaeef4003	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	willowj	\N	\N	willow	willow	\N	Willow (Japan, Japanese)	1989	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl36.bin	\N	\N	131072	2b0d7cbc	58172b4fdf856efa8d77abbde76738de2424f712	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl42.bin	\N	\N	131072	1ac39615	c9fa6d20418b9bdc5a08df1fb86368b40709280a	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl37.bin	\N	\N	131072	30a717fa	cb815e9ee2691761925898e3932b502f8f399cb4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl43.bin	\N	\N	131072	d0dddc9e	1176b9a43b3355a5ba44e59abde01ee7eaa89c25	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_32.rom	wl_32.rom	\N	524288	dfd9f643	9c760c30af593a87e7fd39fb213a4c73c68ca440	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_gfx1.rom	wl_gfx1.rom	\N	524288	c6f2abce	ff5fcfe417c43b4747bbe12db6052fdb60f5f0e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_20.rom	wl_20.rom	\N	131072	84992350	f0ebd810ce099337cda94222dccce8ab9b3c3281	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_10.rom	wl_10.rom	\N	131072	b87b5a36	25fb8f9698142473233ee509d4146089920e94e1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_gfx5.rom	wl_gfx5.rom	\N	524288	afa74b73	09081926260c76986a13ac5351dddd2ea11d7a10	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_24.rom	wl_24.rom	\N	131072	6f0adee5	07b18e51b376001f25173b78e0e816f252400210	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_14.rom	wl_14.rom	\N	131072	9cf3027d	1e8eb20d51a54f6f756c0ab9395ac38b96e67fb2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	willowj	wl_gfx3.rom	wl_gfx3.rom	\N	524288	4aa4c6d3	7dd6f18f6126c380821a2ca8955439fd6864f4c6	\N	\N	\N	\N	\N	\N	
