game	Nebula_v2.25b	sf2turyu	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Champion Edition (Turyu)	1992	hack	\N	\N	\N	
game_rom	Nebula_v2.25b	vlinero	vl_c2.rom	vl_c2.rom	\N	524288	efe9b33e	910c651aadce9bf59e51c338ceef62287756d2e8	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	viewpoin	\N	\N	\N	neogeo	\N	Viewpoint	1992	Sammy	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-p1.bin	\N	\N	1048576	17aa899d	674cd8ace7acdf4f407de741e3d0071bcb49c902	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-s1.bin	\N	\N	65536	6d0f146a	537fc5ef099f46fef64d147c0d1264b319758b4f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-m1.bin	\N	\N	65536	d57bd7af	9ed766dbc3c07dbba7869ff335eeb7e297c8e2d9	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-v1.bin	\N	\N	2097152	019978b6	7896a551115fc6ed38b5944e0c8dcb2b2c1c077d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-v2.bin	\N	\N	2097152	5758f38c	da10f4b7d22d9139bbf068bd940be82168a74ca1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-c1.bin	\N	\N	2097152	d624c132	49c7e9f020cba45d7083b45252bcc03397f8c286	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	viewpoin	051-c2.bin	\N	\N	2097152	40d69f1e	ec4a13582772594957f927622d50f54b0dfcd8d8	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	gowcaizr	\N	\N	\N	neogeo	\N	Voltage Fighter: Gowcaizer	1995	Technos	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-p1.bin	\N	\N	2097152	33019545	213db6c0b7d24b74b809854f9c606dbea1d9ba00	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-s1.bin	\N	\N	131072	2f8748a2	5cc723c4284120473d63d8b0c1a3b3be74bdc324	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-m1.bin	\N	\N	131072	78c851cb	a9923c002e4e2171a564af45cff0958c5d57b275	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-v1.bin	\N	\N	2097152	6c31223c	ede3a2806d7d872a0f737626a23ecce200b534e6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-v2.bin	\N	\N	2097152	8edb776c	a9eac5e24f83ccdcf303d63261747b1bad876a24	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-v3.bin	\N	\N	1048576	c63b9285	6bbbacfe899e204e74657d6c3f3d05ce75e432f1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c1.bin	\N	\N	2097152	042f6af5	1c50df6a1a53ffb3079ea0a19c746f5c9536a3ed	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c2.bin	\N	\N	2097152	0fbcd046	9a6dc920a877f27424477c3478907b23afbaa5ea	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c3.bin	\N	\N	2097152	58bfbaa1	4c6f9cf138c5e6dfe89a45e2a690a986c75f5bfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c4.bin	\N	\N	2097152	9451ee73	7befee4a886b1d7493c06cefb7abf4ec01c14a8b	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c5.bin	\N	\N	2097152	ff9cf48c	5f46fb5d0812275b0006919d8540f22be7c16492	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c6.bin	\N	\N	2097152	31bbd918	7ff8c5e3f17d40e7a8a189ad8f8026de55368810	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c7.bin	\N	\N	2097152	2091ec04	a81d4bdbef1ac6ea49845dc30e31bf9745694100	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	gowcaizr	094-c8.bin	\N	\N	2097152	0d31dee6	4979aa3daa7e490fbe39e7b3c70cbb2ef7551c5f	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wakuwak7	\N	\N	\N	neogeo	\N	Waku Waku 7	1996	Sunsoft	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-p1.bin	\N	\N	1048576	b14da766	bdffd72ff705fc6b085a4026217bac1c4bc93163	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-p2.bin	\N	\N	2097152	fe190665	739d9a8fc2da34381654d9e291141eacc210ae5c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-s1.bin	\N	\N	131072	71c4b4b5	9410f13807f01082dc86f2d84051be4bed8e9f7c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-m1.bin	\N	\N	131072	0634bba6	153aaf016440500df7a4454f3f2f2911219cb7d8	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-v1.bin	\N	\N	4194304	6195c6b4	66c06b5904aedb256e3997bbec60f8ab50c6ff0c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-v2.bin	\N	\N	4194304	6159c5fe	9015e93416497f1ef877c717afed40f7ecfa42e4	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c1.bin	\N	\N	4194304	ee4fea54	314b513a52b2cc88cbf2409d1934c357269a8bb2	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c2.bin	\N	\N	4194304	0c549e2d	d8c4626231c92e43d9bf183202553ee2b5c532e6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c3.bin	\N	\N	4194304	af0897c0	2b8ec19b9dd0bd1f1171fb01b915e9d25ec8c421	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c4.bin	\N	\N	4194304	4c66527a	6c8c9342fad70b456e282b0d52e7ad890e4673d3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c5.bin	\N	\N	4194304	8ecea2b5	cad51e6e76d8258a78becb6f4096dd061f537494	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wakuwak7	225-c6.bin	\N	\N	4194304	0eb11a6d	c6d4f978ff3ca190a3060ac52bd7347189194f76	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wjammers	\N	\N	\N	neogeo	\N	Windjammers	1994	Data East Corporation	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-p1.bin	\N	\N	1048576	6692c140	5da574e906974fac92bb2f49bdeea257c014a897	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-s1.bin	\N	\N	131072	074b5723	86d3b3bb5414f43e4d3b7a2af0db23cc71ce8412	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-m1.bin	\N	\N	131072	52c23cfc	809a7e072ad9acbffc25e9bd27cdb97638d09d07	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-v1.bin	\N	\N	1048576	ce8b3698	7d75e2a5cf8c90be422f8b425447e81597fe145a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-v2.bin	\N	\N	1048576	659f9b96	62f40365212153bc3b92a1187fa44f6cdc7f7b83	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-v3.bin	\N	\N	1048576	39f73061	ec57cd58e7f8569cff925d11e2320d588ce4fe49	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-v4.bin	\N	\N	1048576	5dee7963	f8e6de73d65dd80b29c711f00835a574a770cb4e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-c1.bin	\N	\N	1048576	c7650204	42918d700d59864f8ab15caf968a062a563c9b09	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-c2.bin	\N	\N	1048576	d9f3e71d	fad1f64061eac1bf85bf6d75d2eae974a8c94069	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-c3.bin	\N	\N	1048576	40986386	65795a50197049681265946713d416c9cdb68f08	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wjammers	065-c4.bin	\N	\N	1048576	715e15ff	ac8b8b01f5c7384b883afbe0cf977430378e3fef	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wh1	\N	\N	\N	neogeo	\N	World Heroes	1992	Alpha Denshi Co.	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-p1.bin	\N	\N	524288	95b574cb	b7b7af6a04c3d902e7f8852897741ecaf0b1062c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-p2.bin	\N	\N	524288	f198ed45	24ccc091e97f63796562bb5b30df51f39bd504ef	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-s1.bin	\N	\N	131072	8c2c2d6b	87fa79611c6f8886dcc8766814829c669c65b40f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-m1.bin	\N	\N	131072	1bd9d04b	65cd7b002123ed1a3111e3d942608d0082799ff3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-v2.bin	\N	\N	2097152	a68df485	007fa715423fba72c899cd3db3f4bec13281cf7a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-v4.bin	\N	\N	1048576	7bea8f66	428e8721bd87f7faa756adb1e12672219be46c1d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-c1.bin	\N	\N	2097152	85eb5bce	3d03d29296ca6e6b5106aac4aaeec9d4b4ed1313	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-c2.bin	\N	\N	2097152	ec93b048	d4159210df94e259f874a4671d271ec27be13451	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-c3.bin	\N	\N	1048576	0dd64965	e97b3b8a461da5e8861b3dfdacb25e007ced37a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1	053-c4.bin	\N	\N	1048576	9270d954	a2ef909868f6b06cdcc22a63ddf6c96be12b999c	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wh1h	\N	\N	wh1	wh1	\N	World Heroes (Alternate Set)	1992	Alpha Denshi Co.	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-p1.rom	\N	\N	524288	ed29fde2	52b8ca5b804f786f95e1dfb348d8c7b82f1d4ddf	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-p2.rom	\N	\N	524288	98f2b158	a64e1425970eb53cc910891db39973dee3d54ccc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-s1.bin	053-s1.bin	\N	131072	8c2c2d6b	87fa79611c6f8886dcc8766814829c669c65b40f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-m1.bin	053-m1.bin	\N	131072	1bd9d04b	65cd7b002123ed1a3111e3d942608d0082799ff3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-v2.bin	053-v2.bin	\N	2097152	a68df485	007fa715423fba72c899cd3db3f4bec13281cf7a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-v4.bin	053-v4.bin	\N	1048576	7bea8f66	428e8721bd87f7faa756adb1e12672219be46c1d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-c1.bin	053-c1.bin	\N	2097152	85eb5bce	3d03d29296ca6e6b5106aac4aaeec9d4b4ed1313	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-c2.bin	053-c2.bin	\N	2097152	ec93b048	d4159210df94e259f874a4671d271ec27be13451	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-c3.bin	053-c3.bin	\N	1048576	0dd64965	e97b3b8a461da5e8861b3dfdacb25e007ced37a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh1h	053-c4.bin	053-c4.bin	\N	1048576	9270d954	a2ef909868f6b06cdcc22a63ddf6c96be12b999c	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wh2	\N	\N	\N	neogeo	\N	World Heroes 2	1993	ADK	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-p1.bin	\N	\N	2097152	65a891d9	ff8d5ccb0dd22c523902bb3db3c645583a335056	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-s1.bin	\N	\N	131072	fcaeb3a4	1f3f85e38b8552333261c04ae5af0d6e3b310622	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-m1.bin	\N	\N	131072	8fa3bc77	982f92978671e4ee66630948e6bb7565b37b5dc0	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-v1.bin	\N	\N	2097152	8877e301	1bab988d74ea8fd12db201c257ec844622cf5f4e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-v2.bin	\N	\N	2097152	c1317ff4	4c28b2b5998abaeaa5143f2f3a9ba52c6041f4f3	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c1.bin	\N	\N	2097152	21c6bb91	a2c17d0c91dd59528d8fa7fe110af8b20b25ff99	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c2.bin	\N	\N	2097152	a3999925	0ee861a77850d378d03c1bf00b9692abd860c759	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c3.bin	\N	\N	2097152	b725a219	4857687d156a9150a69b97d2729245a51c144a0c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c4.bin	\N	\N	2097152	8d96425e	0f79c868a6a33ad25e38d842f30ec4440d809033	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c5.bin	\N	\N	2097152	b20354af	da7609fd467f2f4d71d92970f438a04d11ab1cc1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2	057-c6.bin	\N	\N	2097152	b13d1de3	7d749c23a33d90fe50279e884540d71cf1aaaa6b	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	wh2j	\N	\N	\N	neogeo	\N	World Heroes 2 Jet	1994	ADK / SNK	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-p1.bin	\N	\N	2097152	385a2e86	cfde4a1aeae038a3d6ca9946065624f097682d3d	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-s1.bin	\N	\N	131072	2a03998a	5e33f469982f12d4622a06d323a345f192bf88e6	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-m1.bin	\N	\N	131072	d2eec9d3	09478787045f1448d19d064dd3d540d1741fd619	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-v1.bin	\N	\N	2097152	aa277109	35c22b15bb0a4d0ab118cb22a2d450d03995a17c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-v2.bin	\N	\N	2097152	b6527edd	2bcf5bfa6e117cf4a3728a5e5f5771313c93f22a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c1.bin	\N	\N	2097152	2ec87cea	e713ec7839a7665edee6ee3f82a6e530b3b4bd7c	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c2.bin	\N	\N	2097152	526b81ab	b5f0a2f04489539ed6b9d0810b12787356c64b23	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c3.bin	\N	\N	2097152	436d1b31	059776d77b91377ed0bcfc278802d659c917fc0f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c4.bin	\N	\N	2097152	f9c8dd26	25a9eea1d49b21b4a988beb32c25bf2f7796f227	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c5.bin	\N	\N	2097152	8e34a9f4	67b839b426ef3fad0a85d951fdd44c0a45c55226	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c6.bin	\N	\N	2097152	a43e4766	54f282f2b1ff2934cca7acbb4386a2b99a29df3a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c7.bin	\N	\N	2097152	59d97215	85a960dc7f364df13ee0c2f99a4c53aefb081486	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	wh2j	064-c8.bin	\N	\N	2097152	fc092367	69ff4ae909dd857de3ca8645d63f8b4bde117448	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	whp	\N	\N	\N	neogeo	\N	World Heroes Perfect	1995	ADK / SNK	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-p1.bin	\N	\N	2097152	afaa4702	83d122fddf17d4774353abf4a0655f3939f7b752	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-s1.bin	\N	\N	131072	174a880f	c35d315d728d119a6e9aa42e0593937c90897449	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-m1.bin	\N	\N	131072	28065668	0c60d4afa1dccad0135e733104f056be73b54e4e	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-v1.bin	\N	\N	2097152	30cf2709	d1845033f16de2470afd3858ee0efb45176d9ed7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-v2.bin	\N	\N	2097152	b6527edd	2bcf5bfa6e117cf4a3728a5e5f5771313c93f22a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-v3.bin	\N	\N	2097152	1908a7ce	78f31bcfea33eb94752bbf5226c481baec1af5ac	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c1.bin	\N	\N	4194304	cd30ed9b	839c20f7ff31251acc875ae402b5d267e55510c7	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c2.bin	\N	\N	4194304	10eed5ee	12131b1c8c017ea77a98c044b392a5db6aad0143	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c3.bin	\N	\N	2097152	436d1b31	059776d77b91377ed0bcfc278802d659c917fc0f	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c4.bin	\N	\N	2097152	f9c8dd26	25a9eea1d49b21b4a988beb32c25bf2f7796f227	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c5.bin	\N	\N	2097152	8e34a9f4	67b839b426ef3fad0a85d951fdd44c0a45c55226	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c6.bin	\N	\N	2097152	a43e4766	54f282f2b1ff2934cca7acbb4386a2b99a29df3a	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c7.bin	\N	\N	2097152	59d97215	85a960dc7f364df13ee0c2f99a4c53aefb081486	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	whp	090-c8.bin	\N	\N	2097152	fc092367	69ff4ae909dd857de3ca8645d63f8b4bde117448	\N	\N	\N	\N	\N	\N	
game	Nebula_v2.25b	zedblade	\N	\N	\N	neogeo	\N	Zedblade	1994	NMK	\N	\N	\N	
game_rom	Nebula_v2.25b	zedblade	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	zedblade	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	zedblade	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	Nebula_v2.25b	zedblade	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	\N	\N	\N	\N	\N	
