game	ACE_v1.9	3wonders	\N	\N	\N	\N	\N	Three Wonders (World)	1991	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.08a	vm3.08a	\N	524288	6ca47259	485d8f3a132ccb3f7930cae74de8662d2d44e412	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.09b	vm3.09b	\N	524288	f4a339e3	abd101a55f7d9ddb8aba04fe8d3f0f5d2006c925	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.10b	vm3.10b	\N	524288	fffbb5b8	38aecb820bd1cbd17287848c3ffb013e1d464ddf	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3ux.03d	\N	\N	524288	fb135627	0ee29f632fb830ac477a276117e8cbb53d28717f	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3ux.04d	\N	\N	524288	cf02f61d	99fb941dca6d337679332c7d319721adac247c0e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.13	vm3.13	\N	4194304	fd8a11eb	21b9773959e17976ff46b75a6a405042836b2c5f	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.15	vm3.15	\N	4194304	dd1e7d4e	30476e061cdebdb1838b83f4ebd5efae12b7dbfb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.17	vm3.17	\N	4194304	6b89445e	2abd489839d143c46e25f4fc3db476b70607dc03	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.19	vm3.19	\N	4194304	3830fdc7	ebd3f559c254d349e256c9feb3477f1ed7518206	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.14	vm3.14	\N	4194304	c1a28e6c	012803af33174c0602649d2a2d84f6ee79f54ad2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.16	vm3.16	\N	4194304	194a7304	a19a9a6fb829953b054dc5c3b0dc017f60d37928	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.18	vm3.18	\N	4194304	df9a9f47	ce29ff00cf4b6fdd9b3b1ed87823534f1d364eab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.20	vm3.20	\N	4194304	c22fc3d9	df7538c05b03a4ad94d369f8083799979e6fac42	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.01	vm3.01	\N	131072	f778769b	788ce1ad8a322179f634df9e62a31ad776b96762	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.02	vm3.02	\N	131072	cc09faa1	2962ef0ceaf7e7279de3c421ea998763330eb43e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.11	vm3.11	\N	4194304	e80e956e	74181fca4b764fb3c56ceef2cb4c6fd6c18ec4b6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsavu	vm3.12	vm3.12	\N	4194304	9cd71557	7059db25698a0b286314c5961c618f6d2e6f24a1	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	vsav2	\N	\N	\N	\N	\N	Vampire Savior 2: The Lord of Vampire (Japan 970913)	1997	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.03	\N	\N	524288	89fd86b4	a52f40618d7f12f1df5862ad8e15fea60bef22a2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.04	\N	\N	524288	107c091b	bf5c2e4339e1a66b3c819900cc9b723a537adf6b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.05	\N	\N	524288	61979638	4d5625a9a06926c1a42c8f6e3a4c943f17750ec2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.06	\N	\N	524288	f37c5bc2	d8c1040a6ee6b9fc677a6a32b99bf02b6a707812	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.07	\N	\N	524288	8f885809	69dac07e1f483b6478f792d20a137d6a081fbea3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.08	\N	\N	524288	2018c120	de1184ab771c6f075cdefa744a28b09f78d91643	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.09	\N	\N	524288	fac3c217	0e9dd54e401e6d7c4fe81107ffd27e42ca810fcb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2j.10	\N	\N	524288	eb490213	bf0416df66a33c7a4678ab4a047de334dfd3b31e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2jx.03	\N	\N	524288	8f83159a	d7e74cf23697f56daa4adba6cdf27b6424c70898	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2jx.04	\N	\N	524288	e9822de8	06fabf8b6532d710e3cd0f9c625198b39c9b7cce	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.13	\N	\N	4194304	5c852f52	528ce7fc9a0451e2e2d221dbf5e4a5796584e053	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.15	\N	\N	4194304	a20f58af	e873ad3e0fc8a06a5029113faf991f5c1b765316	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.17	\N	\N	4194304	39db59ad	da94f1529da82a6bf2129f51548412e1ab2b001a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.19	\N	\N	4194304	00c763a7	0ff528e12e255ebf699101ac71f05b1f6bef7165	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.14	\N	\N	4194304	cd09bd63	e582b20a948ae54f52590496051688dbfae2bc9c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.16	\N	\N	4194304	e0182c15	a924d53ab39f4d85173bdb92a197dde2db0dc3f7	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.18	\N	\N	4194304	778dc4f6	8d0cd1c387b4b6ac7f92bb2e5a25983856328cdc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.20	\N	\N	4194304	605d9d1d	99bc27557741527ca678d7b6307164bc04ebedc6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.01	\N	\N	131072	35190139	07f8e53ea398461de5dcda9814dde7c09faf9f65	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.02	\N	\N	131072	c32dba09	1fe337ff334fab79847f9677ba0e168e93daa1c8	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.11	\N	\N	4194304	d67e47b7	15a3f6779eccb10551ed94edf7e6e406a79b3de7	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	vsav2	vs2.12	\N	\N	4194304	6d020a14	e98f862fac1e357c90949768bb2646263d9981a0	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	wakuwak7	\N	\N	\N	neogeo	\N	Waku Waku 7	1996	Sunsoft	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_p1.rom	\N	\N	1048576	b14da766	bdffd72ff705fc6b085a4026217bac1c4bc93163	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_p2.rom	\N	\N	2097152	fe190665	739d9a8fc2da34381654d9e291141eacc210ae5c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_s1.rom	\N	\N	131072	71c4b4b5	9410f13807f01082dc86f2d84051be4bed8e9f7c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_m1.rom	\N	\N	131072	0634bba6	153aaf016440500df7a4454f3f2f2911219cb7d8	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_v1.rom	\N	\N	4194304	6195c6b4	66c06b5904aedb256e3997bbec60f8ab50c6ff0c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_v2.rom	\N	\N	4194304	6159c5fe	9015e93416497f1ef877c717afed40f7ecfa42e4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c1.rom	\N	\N	4194304	d91d386f	35cd98aa5153f5da2d106ea2e138f419ea8eeccd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c2.rom	\N	\N	4194304	36b5cf41	6a135cf0b950a7ea5a5084d8affbe7b318566f13	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c3.rom	\N	\N	4194304	02fcff2f	e160d6410185a9bf7dd7dd81cdbecf3d0c524ede	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c4.rom	\N	\N	4194304	cd7f1241	51b3d47025e705eee6d95da52ecd74de3be52029	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c5.rom	\N	\N	4194304	03d32f25	19ca7a77dfd645170ec2e77a8836ce4ba5b4da3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	wakuwak7	waku7_c6.rom	\N	\N	4194304	d996a90a	f0365056a7b4f660b00c670a17efbb9f70e8db5d	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	xmcota	\N	\N	\N	\N	\N	X-Men: Children of the Atom (Euro 950105)	1994	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmne.03e	\N	\N	524288	a9a09b09	e316f443d393139894592dbb1b676f3a2385ed14	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmne.04e	\N	\N	524288	52fa2106	6904eef0fb11e44046e160a1c0ff6ea48337f630	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.05a	\N	\N	524288	ac0d7759	650d4474b13f16af7910a0f721fcda2ddb2414fd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.06a	\N	\N	524288	1b86a328	2469cd705139ee9f1142e6e379e68d0c9675b37e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.07a	\N	\N	524288	2c142a44	7624875f9c39b361fc83e52e87e0fd5e96279713	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.08a	\N	\N	524288	f712d44f	0d18d4a4eacad94a66beca6ec509ac7f690c6882	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.09a	\N	\N	524288	9241cae8	bb6980abf25aaf3eb14e230ca6942f3e2ab2c660	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.10a	\N	\N	524288	53c0eab9	e3b1ec1fd517735f7801cfebb257c43185c6d3fb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmnex.03e	\N	\N	524288	2f5daa9f	16a25c45ab2a267b402539c5b9b6dbaf8bcc56ba	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmnex.04e	\N	\N	524288	f0e24605	c72105491d9c1d97286eea09c9ac506fa234a776	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.13	\N	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.15	\N	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.17	\N	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.19	\N	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.14	\N	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.16	\N	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.18	\N	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.20	\N	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.01a	\N	\N	131072	40f479ea	f29e15f537675305264ae2138a0a537fb9e2008b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.02a	\N	\N	131072	39d9b5ad	af502debfd36100d4fc971ed25fdf9d7121d6f18	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.11	\N	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcota	xmn.12	\N	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	xmcotaj1	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941217)	1994	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.03a	\N	\N	524288	00761611	e780dbe1d21a0d5b6981f0395942c9fa59688113	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.04a	\N	\N	524288	614d3f60	2272ae243557562a0bc85d2cd2b37dd876f6902c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.05	\N	\N	524288	c3ed62a2	4e3317d7ca981e33318822103a16e59f4ce20deb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.06	\N	\N	524288	f03c52e1	904b2312ee594f5ece0484cad0eed25cc758185e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.07	\N	\N	524288	325626b1	3f3a0aabbe5ffad8136ac91e0de785103b16059b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.08	\N	\N	524288	7194ea10	40a5892d816f24cbfd4c310792eeabf689c6fa7e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.09	\N	\N	524288	ae946df3	733671f76d766bda7110df9d338791cc5202b050	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnj.10	\N	\N	524288	32a6be1d	8f5fcb33b528abed670b4fc3fa62431a6e033c56	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnjx.03a	\N	\N	524288	515b9bf9	57e4604e7e013d95629546988db2448896dc95f2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmnjx.04a	\N	\N	524288	5419572b	7f25cd7aaa30569b4e3889d9b6066bb6b638e91e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.13	xmn.13	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.15	xmn.15	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.17	xmn.17	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.19	xmn.19	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.14	xmn.14	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.16	xmn.16	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.18	xmn.18	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.20	xmn.20	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.01a	xmn.01a	\N	131072	40f479ea	f29e15f537675305264ae2138a0a537fb9e2008b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.02a	xmn.02a	\N	131072	39d9b5ad	af502debfd36100d4fc971ed25fdf9d7121d6f18	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.11	xmn.11	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotaj1	xmn.12	xmn.12	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	xmcotajr	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941208 rent version)	1994	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.03a	\N	\N	524288	7ab19acf	ca02e58f1d713ee74c6c1515772da0ca26f9deb9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.04a	\N	\N	524288	7615dd21	f393c985ae1c7f378f9184fd2c8530b7494ba06d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.05a	\N	\N	524288	0303d672	4816b5ac6a9bf78665112d54a8f3569d590721b2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.06a	\N	\N	524288	332839a5	c7b80fad1130cc025de3fad372b727d360adc47b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.07	\N	\N	524288	6255e8d5	159f7983b93ee82c2012a3a6a9f451a521f98ed6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.08	\N	\N	524288	b8ebe77c	3ef06f19f2ba0aee8be9d9a9f0b1742f9ee1282a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.09	\N	\N	524288	5440d950	d5338718964b6f36655ddd62dbbe2bbfb44db114	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmno.10a	\N	\N	524288	b8296966	b13496956d8288302bf5c9a7478d4791e41e1bfd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmnox.03a	\N	\N	524288	c2d26e40	2cf214c3bc1f5060e4a7cec2c4cab97bca1269bc	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmnox.04a	\N	\N	524288	9fb6b396	82f121e22bb345ed173e46e13b1f190a9a0f5c62	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.13	xmn.13	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.15	xmn.15	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.17	xmn.17	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.19	xmn.19	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.14	xmn.14	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.16	xmn.16	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.18	xmn.18	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.20	xmn.20	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.01	\N	\N	131072	7178336e	d94cddcc144336fa3ee2778b3531badcc4646e9d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.02	\N	\N	131072	0ec58501	3af500049f901897086bd35b83ca83f4bbc8b3f6	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.11	xmn.11	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotajr	xmn.12	xmn.12	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	xmcotau	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (US 950105)	1994	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmnu.03e	\N	\N	524288	0bafeb0e	170c819bd7ffafefb9b2a587509bdf2c0415474b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmnu.04e	\N	\N	524288	c29bdae3	c605a4fd90336459c7b24cd7b2b243eef10f6407	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.05a	xmn.05a	\N	524288	ac0d7759	650d4474b13f16af7910a0f721fcda2ddb2414fd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.06a	xmn.06a	\N	524288	1b86a328	2469cd705139ee9f1142e6e379e68d0c9675b37e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.07a	xmn.07a	\N	524288	2c142a44	7624875f9c39b361fc83e52e87e0fd5e96279713	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.08a	xmn.08a	\N	524288	f712d44f	0d18d4a4eacad94a66beca6ec509ac7f690c6882	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.09a	xmn.09a	\N	524288	9241cae8	bb6980abf25aaf3eb14e230ca6942f3e2ab2c660	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.10a	xmn.10a	\N	524288	53c0eab9	e3b1ec1fd517735f7801cfebb257c43185c6d3fb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmnux.03e	\N	\N	524288	27636ac7	b1aee9afbc1feebc7bf810411175771cac1addfb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmnux.04e	\N	\N	524288	0aed300c	9f1b69ebb4c31cbf3ff195e9297da0742c487482	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.13	xmn.13	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.15	xmn.15	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.17	xmn.17	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.19	xmn.19	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.14	xmn.14	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.16	xmn.16	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.18	xmn.18	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.20	xmn.20	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.01a	xmn.01a	\N	131072	40f479ea	f29e15f537675305264ae2138a0a537fb9e2008b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.02a	xmn.02a	\N	131072	39d9b5ad	af502debfd36100d4fc971ed25fdf9d7121d6f18	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.11	xmn.11	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmcotau	xmn.12	xmn.12	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	xmvsf	\N	\N	\N	\N	\N	X-Men Vs. Street Fighter (Euro 960910)	1996	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvse.03d	\N	\N	524288	5ae5bd3b	f687f018008cef24f86f53373c3f5547741a4c5b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvse.04d	\N	\N	524288	5eb9c02e	25a392913213b98ce1bbd463bf5e5e10729bde0c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvs.05a	\N	\N	524288	7db6025d	2d74f48f83f45359bfaca28ab686625766af12ee	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvs.06a	\N	\N	524288	e8e2c75c	929408cb5d98e95cec75ea58e4701b0cbdbcd016	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvs.07	\N	\N	524288	08f0abed	ef16c376232dba63b0b9bc3aa0640f9001ccb68a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	xmvsf	xvs.08	\N	\N	524288	81929675	19cf7afbc1daaefec40195e40ba74970f3906a1c	\N	\N	\N	\N	\N	\N	
