game	Retrocade_v1.2_b2	1942	\N	\N	\N	\N	\N	1942	1984	Capcom	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ07a4	\N	\N	2048	e2f37f93	b66743c296d3d4caba3bcbe6aa68cd6edd414816	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ08a1	\N	\N	2048	6e6928a5	10c725b27225ac5aad8639b081df68dd61522cf2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ09a1	\N	\N	2048	a177a72d	0e705e3e32021e55af4414fa0e2ccbc4980ee848	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ10a1	\N	\N	2048	969744e1	e123bdb02b3b5f6a59c1e7c9ef557fe6bb19c62c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ11d1	\N	\N	1024	9f03513e	aa4763e49df65e5686a96431543580b8d8285893	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	tempest	\N	\N	\N	\N	\N	Tempest	1980	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.113	\N	\N	2048	65d61fe7	38a1e8a8f65b7887cf3e190269fe4ce2c6f818aa	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.114	\N	\N	2048	11077375	ed8ff0ca969da6672a7683b93d4fcf2935a0d903	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.115	\N	\N	2048	f3e2827a	bd04fcfbbba995e08c3144c1474fcddaaeb1c700	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.116	\N	\N	2048	7356896c	a013ede292189a8f5a907de882ee1a573d784b3c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.117	\N	\N	2048	55952119	470d914fa52fce3786cb6330889876d3547dca65	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.118	\N	\N	2048	beb352ab	f213166d3970e0bd0f29d8dea8d6afa6990cce38	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.119	\N	\N	2048	a4de050f	ea302e43a313a5a18115e74ddbaaedde0fbecda7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.120	\N	\N	2048	35619648	48f1e8bed7ec6afa0b4c549a30e5ec331c071e40	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.121	\N	\N	2048	73d38e47	9980606376a79ba94f8e2a325871a6c8d10d83fc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.122	\N	\N	2048	796a9918	c862a0d4ea330161e4c3cc8e5e9ad38893fffbd4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.123	\N	\N	2048	29f7e937	686c8b9b8901262e743497cee7f2f7dd5cb3af7e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tempest	136002.124	\N	\N	2048	c16ec351	a30a3662c740810c0f20e3712679606921b8ca06	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	temptube	\N	\N	\N	\N	\N	Tempest Tubes	1980	hack	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.113	\N	\N	2048	65d61fe7	38a1e8a8f65b7887cf3e190269fe4ce2c6f818aa	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.114	\N	\N	2048	11077375	ed8ff0ca969da6672a7683b93d4fcf2935a0d903	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.115	\N	\N	2048	f3e2827a	bd04fcfbbba995e08c3144c1474fcddaaeb1c700	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.116	\N	\N	2048	7356896c	a013ede292189a8f5a907de882ee1a573d784b3c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.117	\N	\N	2048	55952119	470d914fa52fce3786cb6330889876d3547dca65	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.119	\N	\N	2048	a4de050f	ea302e43a313a5a18115e74ddbaaedde0fbecda7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.120	\N	\N	2048	35619648	48f1e8bed7ec6afa0b4c549a30e5ec331c071e40	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.121	\N	\N	2048	73d38e47	9980606376a79ba94f8e2a325871a6c8d10d83fc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.122	\N	\N	2048	796a9918	c862a0d4ea330161e4c3cc8e5e9ad38893fffbd4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.123	\N	\N	2048	29f7e937	686c8b9b8901262e743497cee7f2f7dd5cb3af7e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	136002.124	\N	\N	2048	c16ec351	a30a3662c740810c0f20e3712679606921b8ca06	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	temptube	tube.118	\N	\N	2048	cefb03f0	41ddfa4991fa49a31d4740a04551556acca66196	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	theend	\N	\N	\N	\N	\N	The End	1980	Konami	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic13	\N	\N	2048	90e5ab14	b926801ab1cc1e2787a76ced6c7cffd6fce753d4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic14	\N	\N	2048	950f0a07	bde9f3c6cf060dc6f5b7652287b94e04bed7bcf7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic15	\N	\N	2048	6786bcf5	7556d3dc51d6a112b6357b8a36df05fd1a4d1cc9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic16	\N	\N	2048	380a0017	3354eb328a32537f722fe8a0949ddcab6cf21eb8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic17	\N	\N	2048	af067b7f	855c6ddf29fbfea004c7143fe29064abf53801ad	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic18	\N	\N	2048	a0411b93	d644968758a1b73d13e09b24d24bfec82276e8f4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic30	\N	\N	2048	527fd384	92a384899d5acd2c689f637da16a0e2d11a9d9c6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic31	\N	\N	2048	af6d09b6	f3ad51dc88aa58fd39195ead978b039e0b0b585c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic55	\N	\N	2048	e0429e50	27678fc3172cbca3ae1eae96e9d8a62561d5ce40	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	theend	ic56	\N	\N	2048	3b2c2f70	bcccdacacfc9a3b5f1412dfba6bb0046d283bccc	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	timber	\N	\N	\N	\N	\N	Timber	1984	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	tima7.bin	\N	\N	4096	c615dc3e	664d5e3ac3936fd04a855ee0c88f1c1b4d1dea5b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	tima8.bin	\N	\N	4096	83841c87	bd5a2e567e015e10e45651e15b42ffb3b69d2305	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	tima9.bin	\N	\N	4096	22bcdcd3	69cedc8cec52ca310f828dfe73d7de04729b06d3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timbg0.bin	\N	\N	16384	2ae352c4	8039f09cdba6ce43005f98dcff91958ba16363bb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timbg1.bin	\N	\N	16384	b1cb2651	799efcc35b08a3432ee2c13de3f6c65477a6de07	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg0.bin	\N	\N	16384	7f3a4f59	2723cb93c1b7b229b370d069651cf83ecb1cff3a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg1.bin	\N	\N	16384	81de4a73	38e06b67004aa44dc58d205793ae83d3707472a6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg2.bin	\N	\N	16384	e2c2885c	618dab8cf2ee189343210d0e20dd246447c4c542	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg3.bin	\N	\N	16384	37c03272	2f5793b6a148af43c5b6efe718714942ce7d271b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg4.bin	\N	\N	16384	b7105eb7	913687f0e5dd105a3dfdc0afd1b5610b27124451	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg5.bin	\N	\N	16384	eb636216	c347a64933f547cf1925e5fa187deda6e0bf713c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg6.bin	\N	\N	16384	244778e8	494bc1e627997cd4f1d5267c5fafd0779ccf9255	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timfg7.bin	\N	\N	16384	d9c27475	24a7e6200e4f3514d4d3f25b2ffe3338c0c2a495	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timpg0.bin	\N	\N	16384	377032ab	7b6c6e9c5088651720990c49296ddccb5416a729	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timpg1.bin	\N	\N	16384	fd772836	ce5266f7b1ab7dc8c1af864bc8afe33d724649fc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timpg2.bin	\N	\N	16384	632989f9	9e9dc343746299bb0dc7ada206211366c5a05075	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timber	timpg3.bin	\N	\N	8192	dae8a0dc	f065fa3184efa6524d4f950616f3fbae4ea17513	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	timeplt	\N	\N	\N	\N	\N	Time Pilot	1982	Konami	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm1	\N	\N	8192	1551f1b9	c72f30988ac00cbe6549b71c3bcb414511e8b997	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm2	\N	\N	8192	58636cb5	ab517efa93ae7be780af55faea82a6e83edd828c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm3	\N	\N	8192	ff4e0d83	ef98a1abb45b22d7498a0aca520f43bbee248b22	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm4	\N	\N	8192	7e437c3e	cbe2ccd2cd503af62f009cd5aab73aa7366230b1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm5	\N	\N	8192	e8ca87b9	5dd30d3fb9fd8cf9e6a8e37e7ea858c7fd038a7e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm6	\N	\N	8192	c2507f40	07221875e3f81d9def67c57a7ccd82d52ce65e01	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	timeplt	tm7	\N	\N	4096	d66da813	408fca4515e8af84211df3e204c8776b2f8adb23	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	toobin	\N	\N	\N	\N	\N	Toobin	1988	Atari Games	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1101.bin	\N	\N	65536	02696f15	51856c331c45d287e574e2e4013b62a6472ad720	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1102.bin	\N	\N	65536	4bed4262	eda16ece14cb60012edbe006b2839986d082822e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1103.bin	\N	\N	65536	e62b037f	9a2341b822265269c07b65c4bc0fbc760c1bd456	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1104.bin	\N	\N	65536	fa05aee6	db0dbf94ba1f2c1bb3ad55df2f38a71b4ecb38e4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1105.bin	\N	\N	65536	ab1c5578	e80a1c7d2f279a523dcc9d943bd5a1ce75045d2e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1106.bin	\N	\N	65536	4020468e	fa83e3d903d254c598fcbf120492ac77777ae31f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1107.bin	\N	\N	65536	fe6f6aed	11bd17be3c9fe409db8268cb17515040bfd92ee2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1108.bin	\N	\N	65536	26fe71e1	cac22f969c943e184a58d7bb62072f93273638de	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1114.bin	\N	\N	65536	c0dcce1a	285c13f08020cf5827eca2afcc2fa8a3a0a073e0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1125.bin	\N	\N	65536	c37f24ac	341fab8244d8063a516a4a25d7ee778f708cd386	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1126.bin	\N	\N	65536	015257f0	c5ae6a43b95ecb06a04ea877f435b1f925cff136	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1127.bin	\N	\N	65536	d05417cb	5cbd54050364e82fe443ca2150c34fca84c42419	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1128.bin	\N	\N	65536	fba3e203	5951571e6e64061e5448cae27af0cedd5bda2b1e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1129.bin	\N	\N	65536	294aaa02	69b42dfc444b2c9f2bb0fdcb96e2becb0df6226a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1130.bin	\N	\N	65536	dd610817	25f542ae4e7e77399d6df328edbc4cceb390db04	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1131.bin	\N	\N	65536	e8e2f919	292dacb60db867cb2ae69942c7502af6526ab550	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1132.bin	\N	\N	65536	c79f8ffc	6e90044755097387011e7cc04548bedb399b7cc3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1136.bin	\N	\N	65536	5ae3eeac	583b6c3f61e8ad4d98449205fedecf3e21ee993c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1140.bin	\N	\N	65536	dacbbd94	0e3a93f439ff9f3dd57ee13604be02e9c74c8eec	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1142.bin	\N	\N	16384	a6ab551f	6a11e16f3965416c81737efcb81e751484ba5ace	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1143.bin	\N	\N	131072	211c1049	fcf4d9321b2871723a10b7607069da83d3402723	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1144.bin	\N	\N	131072	ef62ed2c	c2c21023b2f559b8a63e6ae9c59c33a3055cc465	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1145.bin	\N	\N	131072	067ecb8a	a42e4602e1de1cc83a30a901a9adb5519f426cff	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1146.bin	\N	\N	131072	fea6bc92	c502ab022fdafdef71a720237094fe95c3137d69	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1147.bin	\N	\N	131072	ca4308cf	966970524915a0a5a77e3525e446b50ecde5b119	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1148.bin	\N	\N	131072	23ddd45c	8ee19e8982a928b56d6010f283fb2f720dc71cd6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1149.bin	\N	\N	131072	d77cd1d0	148fa17c9b7a2453adf059325cb608073d1ef195	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-1150.bin	\N	\N	131072	a37157b8	347cea600f28709fc3d942feb5cadce7def72dbb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3133.bin	\N	\N	65536	79a92d02	72eebb96a3963f94558bb204e0afe08f2b4c1864	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3134.bin	\N	\N	65536	3dbe9a48	37fe2534fed5708a63995e53ea0cb1d2d23fc1b9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3135.bin	\N	\N	65536	dc90b45c	78c648be8e0aec6d1be45f909f2e468f3b572957	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3137.bin	\N	\N	65536	e389ef60	24861fe5eb49de852987993a905fefe4dd43b204	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3138.bin	\N	\N	65536	a17fb16c	ae0a2c675a88dfaafffe47971c46c83dc7552148	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	toobin	061-3139.bin	\N	\N	65536	6f8a719a	bca7280155a4c44f55b402aed59927343c651acc	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	tron	\N	\N	\N	\N	\N	Tron	1982	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_bgg.bin	\N	\N	8192	1a9ed2f5	b0d85b47873ac8ad475da18b9540d37232cb2b7c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_bgh.bin	\N	\N	8192	3220f974	a38ea5f1db27f05d9689db838ce7a8de98f34837	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pga.bin	\N	\N	8192	5151770b	26f4d830de7be228528e462dd628f439629a2641	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pgb.bin	\N	\N	8192	8ddf8717	e0c294afa8ba0b0ba89e3e0fb3ff6d8fc4398e32	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pgc.bin	\N	\N	8192	4241e3a0	24c1bd2f31e194542571c391c5dccf21354115c2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pgd.bin	\N	\N	8192	035d2fe7	1b827ca30a439d2f4cc94fcc0e90ee0cf87e018c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pge.bin	\N	\N	8192	24c185d8	45ac7c53f6f4eba5c7bf3fc6559cddd3821eddad	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	scpu_pgf.bin	\N	\N	8192	38c4bbaf	a7cd496ce75199b8279ea963520cf70d5f562bb2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	ssi_0a.bin	\N	\N	4096	765e6eba	42efeefc8571dfc237c0be3368248f1e56add92e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	ssi_0b.bin	\N	\N	4096	1b90ccdd	0876e5eeaa63bb8cc97f3634a6ddd8a29a9b012f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	ssi_0c.bin	\N	\N	4096	3a4bc629	ce8452a99a313ae7429de471bbea39de08c9fd4b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	vg_0.bin	\N	\N	8192	9743f873	71ed80ecd8caaf9fce1d7010f95c4678c9bd7102	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	vg_1.bin	\N	\N	8192	3329f9d4	11f4d744374e475d2c5b195a9f70888414529dd3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	vg_2.bin	\N	\N	8192	58ee14d3	5fb4268c9c73bdfc3b1e866618979aea3f219bbc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tron	vg_3.bin	\N	\N	8192	bc036d1d	c5d54d0b80ac768ccf6fdd32cad1ef6359fa324c	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	tutankst	\N	\N	\N	\N	\N	Tutankham	1982	[Konami] (Stern license)	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_1h.cpu	\N	\N	4096	da18679f	8d2a3665db937d0e1d19300ae22277d9db61fcbc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_1i.cpu	\N	\N	4096	7eb59b21	664d3e08df0f3d6690838810b6fe273eec3b7821	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_2h.cpu	\N	\N	4096	a0f02c85	29a78b3ffd6b597772953543b02dd59acf5af38c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_2i.cpu	\N	\N	4096	6615eff3	e8455eab03f66642880595cfa0e9be285bf9fad0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_3h.cpu	\N	\N	4096	2d62d7b1	910718f36735f2614cda0c3a1abdfa995d82dbd2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_3i.cpu	\N	\N	4096	a10d4444	683899e1014ee075b16d9d2610c3c5b5c4efedb6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_4h.cpu	\N	\N	4096	bd06fad0	bd10bbb413d8dd362072522e902575d819fa8336	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_4i.cpu	\N	\N	4096	58cd143c	e4ab27c09858cede478f4ed3ac6d7392e383a470	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_5h.cpu	\N	\N	4096	bf9fd9b0	458ea2ff5eedaaa02e32444dd6004d2eaadbdeab	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_5i.cpu	\N	\N	4096	d7e7ae95	7068797770a6c42dc733b253bf6b7376eb6e071e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_6h.cpu	\N	\N	4096	c43b3865	3112cf831c5b6318337e591ccb0003aeab722652	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_6i.cpu	\N	\N	4096	91f62b82	2a78039ee63226978544142727d00d1ccc6d2ab4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_7a.snd	\N	\N	4096	b52d01fa	9b6cf9ea51d3a87c174f34d42a4b1b5f38b48723	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_7i.cpu	\N	\N	4096	afd0a81f	cf10308a0fa4ffabd0deeb186b5602468028ff92	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_8a.snd	\N	\N	4096	9db5c0ce	b5bc1d89a7f7d7a0baae64390c37ee11f69a0e76	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_8i.cpu	\N	\N	4096	dabb609b	773b99b670db41a9de58d14b51f81ce0c446ca84	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tutankst	ra1_9i.cpu	\N	\N	4096	8ea9c6a6	fe1b299f8760fc5418179d3569932ee2c4dff461	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	twotiger	\N	\N	\N	\N	\N	Two Tigers	1984	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgra7.bin	\N	\N	4096	4620d970	2c2c1da84199b846575a6291dc235f30539959fa	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgra8.bin	\N	\N	4096	e95d8cfe	846d5543596bb86cf08f998056c1fc695cb4f62c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgra9.bin	\N	\N	4096	81e6ce0e	77e145e150763bfe5760ac3e4f68218a65b9bfe0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrbg0.bin	\N	\N	8192	52f69068	30422e66ae1a6fe8c10494037758758dcd1211d1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrbg1.bin	\N	\N	8192	758d4f7d	272127f802bccf47958b5dcc949b7468b1ba4512	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrfg0.bin	\N	\N	8192	4abf3ca0	8cef27a1c91d32473a95e9da76db061466977559	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrfg1.bin	\N	\N	8192	fbcaffa5	5145cd7cc08552388b8662b5d159b3af6344c51a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrfg2.bin	\N	\N	8192	08e3e1a6	c9c5ce072b235a299a3151f984d73bab97289e19	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrfg3.bin	\N	\N	8192	9b22697b	4c3fa30ce1b645ab18c0e53ce0f3754133a267ad	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrpg0.bin	\N	\N	8192	e77a924b	c1720a8a6ca8e6551ef38d565d5f18db7fbd5d2e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrpg1.bin	\N	\N	8192	2699ebdc	bed7c5fe8783dab79e7563f6b2348b9a980bdcc7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrpg2.bin	\N	\N	8192	b5ca3f17	ac51eefe9ff49bc358daf58525e529070684ed1b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	twotiger	2tgrpg3.bin	\N	\N	8192	8aa82049	6e42d082d29986f5c0698ae39750fb8f9eb1e6cd	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	vanguard	\N	\N	\N	\N	\N	Vanguard	1981	SNK	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	vanguard	sk4_ic07.bin	\N	\N	4096	6a29e354	ff953962ebc14a28cfc96f8e269cb1e1c188ed8a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	vanguard	sk4_ic08.bin	\N	\N	4096	302bba54	1944f229481328a0635fafda65054106f42a532a	\N	\N	\N	\N	\N	\N	
