game	NeoRAGEx_v0.6b	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball (set 1)	1991	SNK / Pallas	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	spinmast	spnm_c4.rom	\N	\N	1048576	38517e90	f7c64b94ac20f5146f9bb48b53cb2b30fe5b8f8c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	spinmast	spnm_c5.rom	\N	\N	1048576	7babd692	0d4cd5006baa8d951cd2b6194ace566fa2845b8a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	spinmast	spnm_c6.rom	\N	\N	1048576	cde5ade5	5899ef5dfcdbb8cf8c6aba748dbb52f3c5fed5fe	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	spinmast	spnm_c7.rom	\N	\N	1048576	bb2fd7c0	cce11c4cf39ac60143235ff89261806df339dae5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	spinmast	spnm_c8.rom	\N	\N	1048576	8d7be933	e7097cfa26a959f90721e2e8368ceb47ea9db661	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	ssideki	\N	\N	\N	neogeo	\N	Super Sidekicks / Tokuten Ou	1992	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_p1.rom	\N	\N	524288	9cd97256	1c780b711137fd79cc81b01941e84f3d59e0071f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_s1.rom	\N	\N	131072	97689804	fa8dab3b3353d7115a0368f3fc749950c0186fbc	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_m1.rom	\N	\N	131072	49f17d2d	70971fcf71ae3a6b2e26e7ade8063941fb178ae5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_v1.rom	\N	\N	2097152	22c097a5	328c4e6db0a026f54a633cff1443a3f964a8daea	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_c1.rom	\N	\N	2097152	53e1c002	2125b1be379ea7933893ffb1cd65d6c4bf8b03bd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki	sidek_c2.rom	\N	\N	2097152	776a2d1f	bca0bac87443e9e78c623d284f6cc96cc9c9098f	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	ssideki2	\N	\N	\N	neogeo	\N	Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - real fight football	1994	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_p1.rom	\N	\N	1048576	5969e0dc	78abea880c125ec5a85bef6404478512a34b5513	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_s1.rom	\N	\N	131072	226d1b68	de010f6fda3ddadb181fe37daa6105f22e78b970	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_m1.rom	\N	\N	131072	156f6951	49686f615f109a02b4f23931f1c84fee13872ffd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_v1.rom	\N	\N	2097152	f081c8d3	fc9da0ddc1ddd1f9ae1443a726815c25e9dc38ae	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_v2.rom	\N	\N	2097152	7cd63302	c39984c0ae0a8e76f1fc036344bbb83635c18937	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_c1.rom	\N	\N	2097152	a626474f	d695f0dcb9480088b3a7c1488bd541b4c159528a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_c2.rom	\N	\N	2097152	c3be42ae	7fa65538bd0a0a162e4d3e9f49913da59d915e02	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_c3.rom	\N	\N	2097152	2a7b98b9	75e1019dca8a8583afcc53651ac856cba3a96315	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki2	kick2_c4.rom	\N	\N	2097152	c0be9a1f	228f41eaefdf3e147761f8ef849e3b5f321877d4	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	ssideki3	\N	\N	\N	neogeo	\N	Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi	1995	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_p1.rom	\N	\N	2097152	6bc27a3d	94692abe7343f9204a557acae4ab74d0af511ca3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_s1.rom	\N	\N	131072	7626da34	30bad65633d0035fd578323c22cbddb8c9d549a6	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_m1.rom	\N	\N	131072	82fcd863	b219a5685450f9c24cc195f1c914bc3b292d72c0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_v1.rom	\N	\N	2097152	201fa1e1	9c27cc1b1d075223ed4a90dd02571d09a2f0d076	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_v2.rom	\N	\N	2097152	acf29d96	5426985c33aea2efc8ff774b59d34d8b03bd9a85	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_v3.rom	\N	\N	2097152	e524e415	8733e1b63471381b16c2b7c64b909745d99c8925	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c1.rom	\N	\N	2097152	1fb68ebe	abd9dbe7b7cbe0b6cd1d87e53c6bdc6edeccf83c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c2.rom	\N	\N	2097152	b28d928f	9f05148e3e1e94339752658c066f47f133db8fbf	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c3.rom	\N	\N	2097152	3b2572e8	41aba1554bf59d4e5d5814249eaa0d531449e1de	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c4.rom	\N	\N	2097152	47d26a7c	591ef24a3d381163c5da80fa64e6883b8ea9abfb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c5.rom	\N	\N	2097152	17d42f0d	7de7765bf43d390c50b2f59c2288502a7121d086	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki3	side3_c6.rom	\N	\N	2097152	6b53fb75	fadf7a12661d83ae35d9258aa4947969d51c08b8	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	ssideki4	\N	\N	\N	neogeo	\N	The Ultimate 11 / Tokuten Ou - Honoo no Libero	1996	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_p1.rom	\N	\N	2097152	519b4ba3	5aa59514b23aa663f2c4014ee94a31e9f59151de	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_s1.rom	\N	\N	131072	f0fe5c36	b7badd6d2ac3788ce5cace1fcf5cdad14734e4e6	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_m1.rom	\N	\N	131072	a932081d	376a45e19edb780ac8798c41ae2260c8a8a4bba8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_v1.rom	\N	\N	4194304	c4bfed62	6fec1880eef16f2d1bce152f3c73fb3ea1a931a0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_v2.rom	\N	\N	2097152	1bfa218b	344836a578bde3c0ab59b58c8734f868e7403c26	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c1.rom	\N	\N	4194304	288a9225	403acb892c0d0f2e5cdf4b0bb4b5843ab6e95874	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c2.rom	\N	\N	4194304	3fc9d1c4	247dd81fe521876b3970c3ec8e260ada5618df8c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c3.rom	\N	\N	4194304	fedfaebe	145007cf98b16c0d82385ce5df0b17806eb93ed8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c4.rom	\N	\N	4194304	877a5bb2	7234b1cd5ae299a3596f05f7e9387b72dd425b36	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c5.rom	\N	\N	2097152	0c6f97ec	b8d297f0ba2b04404eb0f7c6673ecc206fadae0c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ssideki4	side4_c6.rom	\N	\N	2097152	329c5e1b	015c36b8d3efab9b4647f110ecb5c118a9c80f43	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	stakwin	\N	\N	\N	neogeo	\N	Stakes Winner / Stakes Winner - GI kinzen seihae no michi	1995	Saurus	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_p1.rom	\N	\N	2097152	bd5814f6	95179a4dee61ae88bb5d9fd74af0c56c8c29f5ea	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_s1.rom	\N	\N	131072	073cb208	c5b4697d767575884dd49ae416c1fe4a4a92d3f6	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_m1.rom	\N	\N	131072	2fe1f499	5b747eeef65be04423d2db05e086df9132758a47	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_v1.rom	\N	\N	2097152	b7785023	d11df1e623434669cd3f97f0feda747b24dac05d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_c1.rom	\N	\N	2097152	6e733421	b67c5d2654a62cc4e44bd54d28e62c7da5eea424	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_c2.rom	\N	\N	2097152	4d865347	ad448cf96f3dce44c83412ed6878c495eb4a8a1e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_c3.rom	\N	\N	2097152	8fa5a9eb	7bee19d8a2bccedd8e2cf0c0e9138902b9dafc23	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin	stakw_c4.rom	\N	\N	2097152	4604f0dc	ddf5dbb5e07313998a8f695ad19354ea54585dd6	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	stakwin2	\N	\N	\N	neogeo	\N	Stakes Winner 2	1996	Saurus	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_p1.rom	\N	\N	2097152	daf101d2	96b90f884bae2969ebd8c04aba509928464e2433	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_s1.rom	\N	\N	131072	2a8c4462	9155fbb5fee6d46a68d17ea780a7a92565f9aa47	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_m1.rom	\N	\N	131072	c8e5e0f9	09bb05ae6f09b59b9e4871fae1fc7c3bafd07394	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_v1.rom	\N	\N	4194304	b8f24181	0a3af88d20ff65b82c58325d32c20b99fc07f7f3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_v2.rom	\N	\N	4194304	ee39e260	4ed6802564ce262ebe92c7276424056b70998758	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_c1.rom	\N	\N	4194304	7d6c2af4	e54f0ab15c95d7a6f965b5d8ab28b5445100650b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_c2.rom	\N	\N	4194304	7e402d39	9d3a44f98ddd0b606c8b3efa0c6b9d5a46c0bfeb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_c3.rom	\N	\N	2097152	93dfd660	5b473c556ef919cd7a872351dbb20a636aae32b6	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	stakwin2	sw2_c4.rom	\N	\N	2097152	7efea43a	3f2b1718fe7be06b6d75ec34badc2de2a3554d3e	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	strhoop	\N	\N	\N	neogeo	\N	Street Hoop / Street Slam / Dunk Dream	1994	Data East Corporation	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_p1.rom	\N	\N	1048576	5e78328e	7a00b096ed6dd77afc3008c5a4c83686e475f323	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_s1.rom	\N	\N	131072	3ac06665	ba9ab51eb95c3568304377ef6d7b5f32e8fbcde1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_m1.rom	\N	\N	65536	1a5f08db	3121ed568fba4c30794b00d326ddb0c750b7f4ee	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_v1.rom	\N	\N	2097152	718a2400	cefc5d0b302bd4a87ab1fa244ade4482c23c6806	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_v2.rom	\N	\N	524288	b19884f8	5fe910f2029da19ddab4dc95c2292d7fbb086741	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_c1.rom	\N	\N	2097152	0581c72a	453f7a8474195a1120da5fa24337d79674563d9e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_c2.rom	\N	\N	2097152	5b9b8fb6	362aa0de0d2cf9aa03758363ffb1e15e046a3930	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_c3.rom	\N	\N	2097152	cd65bb62	6f47d77d61d4289bcee82df7c4efa5346a6e4c80	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	strhoop	shoop_c4.rom	\N	\N	2097152	a4c90213	1b9f7b5f31acd6df2bdab81b849f32c13aa1b884	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	superspy	\N	\N	\N	neogeo	\N	The Super Spy	1990	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.038	\N	\N	524288	2e949e32	c5a5bb996c5c0224b27813a76223c56860ddb399	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.03c	\N	\N	524288	54443d72	5cb78d50996c1f9a182e9350d94ba2953463ed4b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.178	\N	\N	524288	b993bc83	b7689a57120b9eb3d23b6675f8791c117360a267	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.17c	\N	\N	524288	d7a059b1	b13c1c674f66cb6852f0a206554e4616f5fde236	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.278	\N	\N	524288	426cd040	b2b45189837c8287223c2b8bd4df9525b72a3f16	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.27c	\N	\N	524288	426cd040	b2b45189837c8287223c2b8bd4df9525b72a3f16	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.378	\N	\N	131072	ec5fdb96	8003028025ac7bf531e568add6ba66c02d0b7e84	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.478	\N	\N	65536	64455806	454e95503be8ec5dd2332da1ce08c832a2ab81b8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.538	\N	\N	524288	239f22c4	91f985fb9acb36ab5f8877f62c0476a291f3b591	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.53c	\N	\N	524288	ce80c326	3f1f72d923dde87e87bc74080cc1858f42413ab2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.638	\N	\N	524288	5f2e5184	b2704eff6815da611f0f2ad15f2a85d482a111d3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001a.63c	\N	\N	524288	79b3e0b1	1f627f7b8d86292d4f4cdc0f15782d060a91b551	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.178	\N	\N	524288	9f513d5a	37b04962f0b8e2a74abd35c407337a6151dc4e95	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.17c	\N	\N	524288	9f513d5a	37b04962f0b8e2a74abd35c407337a6151dc4e95	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.538	\N	\N	524288	1edcf268	a691f76980e7a0da63948a5d75f32afa6c92c9c3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.53c	\N	\N	524288	a41602a0	95ee2162de50be72982edcecb437995a43d39a07	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.638	\N	\N	524288	b2afe822	56d623e4a468ac88c6bbc54ff6f640a7aa5f93f5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001b.63c	\N	\N	524288	d425f967	4085782d440ad265ae45f43c83b1d1fa96d15524	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.178	\N	\N	524288	b993bc83	b7689a57120b9eb3d23b6675f8791c117360a267	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.17c	\N	\N	524288	d7a059b1	b13c1c674f66cb6852f0a206554e4616f5fde236	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.538	\N	\N	524288	239f22c4	91f985fb9acb36ab5f8877f62c0476a291f3b591	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.53c	\N	\N	524288	ce80c326	3f1f72d923dde87e87bc74080cc1858f42413ab2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.638	\N	\N	524288	5f2e5184	b2704eff6815da611f0f2ad15f2a85d482a111d3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001c.63c	\N	\N	524288	79b3e0b1	1f627f7b8d86292d4f4cdc0f15782d060a91b551	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.178	\N	\N	524288	9f513d5a	37b04962f0b8e2a74abd35c407337a6151dc4e95	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.17c	\N	\N	524288	9f513d5a	37b04962f0b8e2a74abd35c407337a6151dc4e95	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.538	\N	\N	524288	1edcf268	a691f76980e7a0da63948a5d75f32afa6c92c9c3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.53c	\N	\N	524288	a41602a0	95ee2162de50be72982edcecb437995a43d39a07	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.638	\N	\N	524288	b2afe822	56d623e4a468ac88c6bbc54ff6f640a7aa5f93f5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	superspy	n138001d.63c	\N	\N	524288	d425f967	4085782d440ad265ae45f43c83b1d1fa96d15524	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	tophuntr	\N	\N	\N	neogeo	\N	Top Hunter - Roddy & Cathy	1994	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-p1.rom	\N	\N	1048576	69fa9e29	9a40a16163193bb506a32bd34f6323b25ec69622	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-p2.rom	\N	\N	1048576	f182cb3e	6b4e0af5d4e623f0682f37ff5c69e5b705e20028	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-s1.rom	\N	\N	131072	14b01d7b	618ce75c25d6cc86a3b46bd64a0aa34ab82f75ae	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-m1.rom	\N	\N	131072	3f84bb9f	07446040871d11da3c2217ee9d1faf8c3cae7420	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-v1.rom	\N	\N	1048576	c1f9c2db	bed95a76afefa46503a12e0f0a9787c4c967ac50	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-v2.rom	\N	\N	1048576	56254a64	1cf049cb4c414419859d2c8ee714317a35a85251	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-v3.rom	\N	\N	1048576	58113fb1	40972982a63c7adecef840f9882f4165da723ab6	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-v4.rom	\N	\N	1048576	4f54c187	63a76949301b83bdd44aa1a4462f642ab9ca3c0b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c1.rom	\N	\N	1048576	fa720a4a	364913b9fa40d46e4e39ae3cdae914cfd0de137d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c2.rom	\N	\N	1048576	c900c205	50274e79aa26f334eb806288688b30720bade883	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c3.rom	\N	\N	1048576	880e3c25	b6974af0c833b766866919b6f15b6f8cef82530d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c4.rom	\N	\N	1048576	7a2248aa	8af0b26025a54e3b91604dd24a3c1c518fbd8536	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c5.rom	\N	\N	1048576	4b735e45	2f8b46388c4696aee6a97e1e21cdadf6b142b01a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c6.rom	\N	\N	1048576	273171df	9c35832221e016c12ef1ed71da167f565daaf86c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c7.rom	\N	\N	1048576	12829c4c	ac5f3d848d7116fc35c97f53a72c85e049dd3a2f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tophuntr	046-c8.rom	\N	\N	1048576	c944e03d	be23999b8ce09ee15ba500ce4d5e2a82a4f58d9b	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	tpgolf	\N	\N	\N	neogeo	\N	Top Player's Golf	1990	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tpgolf	topg_p1.rom	\N	\N	524288	f75549ba	3f7bdf5e2964e921fe1dd87c51a79a1a501fc73f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	tpgolf	topg_p2.rom	\N	\N	524288	b7809a8f	1604c889592c9610668bff296de48a0d6906156d	\N	\N	\N	\N	\N	\N	
