game	nonmame	sfzch	\N	\N	\N	\N	\N	CPS Changer (Street Fighter ZERO)	1995	Capcom	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17744.8	mpr-17744.8	\N	2097152	71fed098	1d187cad375121a45348d640edd3cc7dce658d28	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17745.9	mpr-17745.9	\N	2097152	8ecca705	ed2b3298aad6f4e52dc672a0168183e457564b43	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17884.6	mpr-17884.6	\N	2097152	4cfc95e1	81d927b8c4f9d0c4c5e29d676b30f30f83751fdc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17885.7	mpr-17885.7	\N	2097152	a08d2467	9449ac8f8f9ce8d8e536b05a91e46841fed7f2d0	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17755.28	mpr-17755.28	\N	2097152	2a6e7da4	e60803ae951489fe47d66731d15c32249ca547b4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17754.29	mpr-17754.29	\N	2097152	81a84f67	c0a9b690523a529e4015e9af10dc3fb2a1726f08	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17748.16	mpr-17748.16	\N	2097152	3148a2b2	283cc49bfb6c6381a7ead9273fd097dca5b981b6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17750.20	mpr-17750.20	\N	2097152	232aec29	4d470e71df61298282c356814e2d151fda323fb6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17749.17	mpr-17749.17	\N	2097152	0838d184	704175c8b29e4c989afcb7be42e7e0e096740eaf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17751.21	mpr-17751.21	\N	2097152	ed87ac62	601542149d33ca52a47536b4b0af47bf1fd87eb2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17753.25	mpr-17753.25	\N	2097152	6db0eb36	dd5fd3c9592360d3e95623ac2491e6faabe9dbcb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17752.24	mpr-17752.24	\N	2097152	d6aa86ce	1d342f87d1af1e5438d1ae818b1b14268e765897	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	epr-17890.30	epr-17890.30	\N	262144	5bac3fa1	3635333d36463b6fab25560ed918e05138f964dc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17756.31	mpr-17756.31	\N	2097152	7725f111	1f1ee3f19a6bcf57bc5a1c7dd64ee83f8b81f084	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17757.32	mpr-17757.32	\N	2097152	1616e649	1d3a0e441d150ada0535a9d50e2f69dd4b99c584	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17886.36	mpr-17886.36	\N	2097152	54a72923	103c4838b27378c834c08d29d6fb6ba95e7f9d03	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	srallyp	mpr-17887.37	mpr-17887.37	\N	2097152	38c31fdd	a85f05160b060d9d4a431aaa73cfc03f24214fb9	\N	\N	\N	\N	\N	\N	
game	nonmame	charon	\N	\N	\N	\N	\N	Charon	\N	SEGA	\N	\N	\N	
game_rom	nonmame	charon	s_pro	\N	\N	32768	8aa61955	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	charon	s0	\N	\N	131072	82a24191	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	charon	s1	\N	\N	131072	e033bccf	\N	\N	\N	\N	\N	\N	\N	
game_chip	nonmame	charon	cpu	\N	Z80	4000000	
game_chip	nonmame	charon	audio	\N	YM-2151	1	
game_chip	nonmame	charon	audio	\N	uPD7759	\N	
game	nonmame	rhero	\N	\N	\N	\N	\N	RacingHero	\N	SEGA	\N	\N	\N	
game_rom	nonmame	rhero	rhero.com	\N	\N	46425	cfa22fa7	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rhero	bank0.rom	\N	\N	65536	7e87d0e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rhero	bank1.rom	\N	\N	65536	70b45b61	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rhero	bank2.rom	\N	\N	65536	7796d746	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rhero	bank3.rom	\N	\N	65536	4742bea6	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rhero	bank4.rom	\N	\N	65536	32939a5b	\N	\N	\N	\N	\N	\N	\N	
game_chip	nonmame	rhero	cpu	\N	Z80	4000000	
game_chip	nonmame	rhero	audio	\N	YM-2151	1	
game_chip	nonmame	rhero	audio	\N	SEGA	\N	
game	nonmame	rombuild	\N	\N	\N	\N	\N	ROMBuild ROMs	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	40	6f44e937	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	256	c5ac7bf6	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	512	19e2d4b9	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	512	d3aff2df	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	2048	2cfe825d	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	2048	34eca7be	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	2048	d2b6324e	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	rombuild	zzzzzzzz.zzz	\N	\N	4096	c71c0011	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	royalascot2	\N	\N	\N	\N	\N	Royal Ascot 2	????	???	\N	\N	\N	
game_rom	nonmame	royalascot2	ep13965a	\N	\N	131072	7eacdfb3	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	ep13694a	\N	\N	131072	15b86498	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13967	\N	\N	131072	3b92e2b8	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13966	\N	\N	131072	eaa644e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13961	\N	\N	65536	68038629	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13962	\N	\N	65536	7d7605bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13963	\N	\N	65536	f3376b65	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13957	\N	\N	131072	6d50fb54	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13958	\N	\N	131072	7803a027	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13959	\N	\N	131072	db245b22	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	epr13960	\N	\N	131072	b974128d	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	royalascot2	ep14221a	\N	\N	65536	0d429ac4	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	badlnds	\N	\N	\N	\N	\N	Badlands	1984	Konami	\N	\N	\N	
game_rom	nonmame	badlnds	badlands.a13	\N	\N	8192	a44776d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlnds	badlands.a14	\N	\N	8192	82cb4614	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlnds	badlands.c4	\N	\N	32	6757be8d	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlnds	badlands.c8	\N	\N	8192	590209fe	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	dle11	\N	\N	\N	\N	\N	Dragon's Lair (US enhancement 1.1 L)	1983	Starcom / Cinematronics	\N	\N	\N	
game_rom	nonmame	dle11	dle11u1l.bin	\N	\N	8192	9e65b33d	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle11	dle11u2l.bin	\N	\N	8192	f16fa36f	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle11	dle11u3l.bin	\N	\N	8192	b8d07a16	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle11	dle11u4l.bin	\N	\N	8192	20fc79b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle11	readme11.txt	\N	\N	22338	4bf84551	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	dle20	\N	\N	\N	\N	\N	Dragon's Lair (US enhancement 2.0)	1983	Starcom / Cinematronics	\N	\N	\N	
game_rom	nonmame	dle20	dle20_u1.bin	\N	\N	8192	0aca15b4	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle20	dle20_u2.bin	\N	\N	8192	1cea7622	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle20	dle20_u3.bin	\N	\N	8192	21a7e7ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle20	dle20_u4.bin	\N	\N	8192	4ae26073	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle20	readme20.txt	\N	\N	20553	51c50010	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	sae	\N	\N	\N	\N	\N	Space Ace (US enhancement 1.0)	1983	Magicom / Cinematronics	\N	\N	\N	
game_rom	nonmame	sae	readme.txt	\N	\N	16931	ca4e20e6	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sae	sae10_u1.bin	\N	\N	8192	cbc5e425	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sae	sae10_u2.bin	\N	\N	8192	71a26f47	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sae	sae10_u3.bin	\N	\N	8192	bac5cdd8	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sae	sae10_u4.bin	\N	\N	8192	e18380f9	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sae	sae10_u5.bin	\N	\N	8192	8a536cb0	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	badlandh	\N	\N	\N	\N	\N	Badlands (Hitachi)	1984	Konami (USA) / Centuri, United Artists (USA)	\N	\N	\N	
game_rom	nonmame	badlandh	bl_hit_7a.bin	\N	\N	8192	a135e444	7ef5394c698a5867aef200f577b8708df455b653	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlandh	bl_hit_6a.bin	\N	\N	8192	4c287f37	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlandh	bl_hit_9c.bin	\N	\N	8192	44c3441e	6b42961d31e5d025758cdfdc573648a83004577d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	badlandh	bl_hit_4f.bin	\N	\N	32	0226f881	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	cobraconv	\N	\N	\N	\N	\N	Cobra Command (Conversion)	1984	Data East USA	\N	\N	\N	
game_rom	nonmame	cobraconv	bd00	\N	\N	8192	8d9ad777	10914251350988a82c0cfa1dc6e22587b885cc71	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd01	\N	\N	8192	1b4db507	c58021cb7dcbcb159d9bb24d231755b3d07aa74a	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd02	\N	\N	8192	3d802707	89033b2f9b295b74b6b5034c837509377f5aba62	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd03	\N	\N	8192	f1b9df77	7fcc613463441f69e4336c12252a616508c296d1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd06	\N	\N	8192	b1340125	eef325c56d3a441432c7d31ea1dadfaa0c871c10	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd05	\N	\N	8192	98412178	20e93f377a0d572a6752d7435aa4d0a3feec0e92	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	bd04	\N	\N	8192	33013cc2	380ca35a891805e2aa1d35000a3770483aaedbfc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	vd0-c.bpr	\N	\N	32	02c27aa0	e7b814aabbfbcd992f78254b29b6ab6fa8115429	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	vd0-t.bpr	\N	\N	32	78449942	584e25f7bffccd943c4db1edf05552f7989e08a4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cobraconv	lp4-2.pld	\N	\N	554	4bc65ab0	a33bbac1b3a78de9d4150ac9d383644116c49ec7	\N	\N	\N	\N	\N	\N	
game	nonmame	cputest	\N	\N	\N	\N	\N	CPU Test	2001	Daphne Team	\N	\N	\N	
game_rom	nonmame	cputest	savage.com	\N	\N	14080	c8d0edf6	f82df7047011c08e8fa9c355e82d8720f892cbab	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	cputest	zexall.com	\N	\N	8704	ecf70fd6	1dbdf5c84c262e83cafacd26db787fba68b9605d	\N	\N	\N	\N	\N	\N	
game	nonmame	dle21	\N	\N	\N	\N	\N	Dragon's Lair (US enhancement 2.1)	1983	Cinematronics	\N	\N	\N	
game_rom	nonmame	dle21	dle21_u1.bin	\N	\N	8192	4f8af481	92850e88f2ea8f578d1f3072b9d1cbc3b1e8578e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle21	dle21_u2.bin	\N	\N	8192	5fca04c5	52af3ff1e02e7c378a42320aa21e17fa9e89a159	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle21	dle21_u3.bin	\N	\N	8192	c14f36b3	38be8da57c4af6a6ce24add4340a62096adbb5b7	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dle21	readme21.txt	\N	\N	21024	a68f0d21	ee127299f24df1a6519a0fd02e6efeed998d52fd	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_211	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v2.11)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_211	dl2_211.bin	\N	\N	65536	9f2660a3	bf35356aab0138f86e6ea18c7bcf4f3f3c428d98	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_300	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.00)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_300	dl2_300.bin	\N	\N	65536	dec4f2e3	fd96378c78df4aacd4b2190823ec5c1591199d44	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_314	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.14)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_314	dl2_314.bin	\N	\N	65536	af92b612	a0b986fa8a0f2206beedf1dcaed4d108599947ff	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_315	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.15)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_315	dl2_315.bin	\N	\N	65536	13ec0600	9366dfac4508c4a723d688016b8cddb57aa6f5f1	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_317	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.17)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_317	dl2_317.bin	\N	\N	65536	e9453a1b	eb1201abd0124f6edbabd49bec81af827369cb2c	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_318	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.18)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2_318	dl2_318.bin	\N	\N	65536	64706492	99c92572c59ce1206847a5363d3791196fccd742	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2	\N	\N	\N	\N	\N	Dragon's Lair II (Rev v3.19)	1991	Leland (USA)	\N	\N	\N	
game_rom	nonmame	lair2	dl2_319.bin	\N	\N	65536	e9453a1b	eb1201abd0124f6edbabd49bec81af827369cb2c	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_316e	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.16, Europe)	1992	Atari (Europe)	\N	\N	\N	
game_rom	nonmame	lair2_316e	dl2_316e.bin	\N	\N	65536	d68f1b13	cc9ee307b4d3caba049be6226163c810cf89ab44	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_319e	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.19, Europe)	1992	Atari (Europe)	\N	\N	\N	
game_rom	nonmame	lair2_319e	dl2_319e.bin	\N	\N	65536	cc23ad9f	24add8f03749dcc27b1b166dc2e5d346534a0088	\N	\N	\N	\N	\N	\N	
game	nonmame	lair2_319es	\N	\N	lair2	lair2	\N	Dragon's Lair II (Rev v3.19, Spanish)	1992	Atari (Spanish)	\N	\N	\N	
game_rom	nonmame	lair2_319es	dl2_319es.bin	\N	\N	65536	4b9a811d	6fe580f541305422f89edbbf475f7c5f17153738	\N	\N	\N	\N	\N	\N	
game	nonmame	multicputest	\N	\N	cputest	cputest	\N	Multi-CPU Test	2001	Daphne Team	\N	\N	\N	
game_rom	nonmame	multicputest	prog1.bin	\N	\N	113	aefca341	851e5447630d9731f461003e97580696e93eae24	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	multicputest	prog2.bin	\N	\N	113	0c6c8ce9	1b962199ae130c2c6f83de5ae92f88342b987f43	\N	\N	\N	\N	\N	\N	
game	nonmame	tqhack	\N	\N	tq	\N	\N	Thayer's Quest (Swearing)	1983	Hack	\N	\N	\N	
game_rom	nonmame	tqhack	tq_u33_mod.bin	\N	\N	32768	7be981df	d7d90ae2e9aea730d9cb88cc5b0518a992214a10	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	tqhack	tq_u1.bin	\N	\N	8192	e8e7f566	df7b83ef465c65446c8418bc6007447693b75021	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	tqhack	tq_cop.bin	\N	\N	1024	6748e6b3	5d7d1ecb57c1501ef6a2d9691eecc9970586606b	\N	\N	\N	\N	\N	\N	
game	nonmame	spainpa	\N	\N	tantr	tantr	\N	SpainDumps Dump of Puzzle & Action - Bad Dump	\N	\N	\N	\N	\N	
game_rom	nonmame	spainpa	pa_1.bin	\N	\N	262144	2df4d58a	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	spainpa	pa_2.bin	\N	\N	262144	1feebeb3	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	spainpa	pa_3.bin	\N	\N	262144	54c3afcf	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	spainpa	pa_4.bin	\N	\N	262144	5bab3b24	\N	\N	\N	\N	\N	\N	\N	
game	nonmame	monaco	\N	\N	\N	\N	\N	Monaco GP	1979	Sega	\N	\N	\N	
game_rom	nonmame	monaco	pr125	\N	\N	512	7a66ed4c	\N	\N	gfx1	\N	\N	\N	0	
game_rom	nonmame	monaco	pr126	\N	\N	512	5d7a8f12	\N	\N	gfx1	\N	\N	\N	200	
game_rom	nonmame	monaco	pr127	\N	\N	512	8ffdc2f0	\N	\N	gfx1	\N	\N	\N	400	
game_rom	nonmame	monaco	pr128	\N	\N	512	dde29dea	\N	\N	gfx1	\N	\N	\N	600	
game_rom	nonmame	monaco	pr129	\N	\N	512	7b18af26	\N	\N	gfx1	\N	\N	\N	800	
game_rom	nonmame	monaco	pr130	\N	\N	512	9ef1913b	\N	\N	gfx1	\N	\N	\N	a00	
game_rom	nonmame	monaco	pr131	\N	\N	512	ff31eb01	\N	\N	gfx1	\N	\N	\N	c00	
game_rom	nonmame	monaco	pr132	\N	\N	512	6b8ad9bc	\N	\N	gfx1	\N	\N	\N	e00	
game_rom	nonmame	monaco	pr133	\N	\N	512	d50641d9	\N	\N	gfx1	\N	\N	\N	1000	
game_rom	nonmame	monaco	pr134	\N	\N	512	8ebd50bb	\N	\N	gfx1	\N	\N	\N	1200	
game_rom	nonmame	monaco	pr135	\N	\N	512	986eda32	\N	\N	gfx1	\N	\N	\N	1400	
game_rom	nonmame	monaco	pr136	\N	\N	512	ecc5d1a2	\N	\N	gfx1	\N	\N	\N	1600	
game_rom	nonmame	monaco	pr137	\N	\N	512	ddd9004e	\N	\N	gfx1	\N	\N	\N	1800	
game_rom	nonmame	monaco	pr138	\N	\N	512	058e53cf	\N	\N	gfx1	\N	\N	\N	1a00	
game_rom	nonmame	monaco	pr139	\N	\N	512	e8ba0794	\N	\N	gfx1	\N	\N	\N	1c00	
game_rom	nonmame	monaco	pr140	\N	\N	512	48e9971b	\N	\N	gfx1	\N	\N	\N	1e00	
game_rom	nonmame	monaco	pr141	\N	\N	512	99934236	\N	\N	gfx1	\N	\N	\N	2000	
game_rom	nonmame	monaco	prm38	\N	\N	32	82dd0a0f	\N	\N	proms	\N	\N	\N	0	
game_rom	nonmame	monaco	prm39	\N	\N	32	6acfa0da	\N	\N	proms	\N	\N	\N	20	
game_sample	nonmame	monaco	6car1.wav	
game_sample	nonmame	monaco	6car2.wav	
game_sample	nonmame	monaco	6crash.wav	
game_sample	nonmame	monaco	6engine.wav	
game_sample	nonmame	monaco	6extend.wav	
game_sample	nonmame	monaco	6fanfare.wav	
game_sample	nonmame	monaco	6siren.wav	
game_sample	nonmame	monaco	6slip.wav	
game_chip	nonmame	monaco	cpu	\N	Z80	200	
game_chip	nonmame	monaco	audio	\N	Samples	\N	
game_video	nonmame	monaco	raster	vertical	240	384	\N	\N	60.000000	
game_sound	nonmame	monaco	1	
game_input	nonmame	monaco	1	joy8way	2	1	\N	\N	2	
game	nonmame	dkongex	\N	\N	dkong	dkong	\N	Donkey Kong (Foundry)	2001	Bootleg	\N	\N	\N	
game_rom	nonmame	dkongex	cx_5et_g.bin	\N	\N	4096	00b7efaf	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	cx_5ct_g.bin	\N	\N	4096	88af9b69	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	cx_5bt_g.bin	\N	\N	4096	de74ad91	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	cx_5at_g.bin	\N	\N	4096	9fa3e5b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	s_3i_b.bin	s_3i_b.bin	\N	2048	45a4ed06	144d24464c1f9f01894eb12f846952290e6e32ef	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	s_3j_b.bin	s_3j_b.bin	\N	2048	4743fe92	6c82b57637c0212a580591397e6a5a1718f19fd2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	v_5h_b.bin	v_5h_b.bin	\N	2048	12c8c95d	a57ff5a231c45252a63b354137c920a1379b70a3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	v_3pt.bin	v_3pt.bin	\N	2048	15e9c5e9	976eb1e18c74018193a35aa86cff482ebfc5cc4e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	l_4m_b.bin	l_4m_b.bin	\N	2048	59f8054d	793dba9bf5a5fe76328acdfb90815c243d2a65f1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	l_4n_b.bin	l_4n_b.bin	\N	2048	672e4714	92e5d379f4838ac1fa44d448ce7d142dae42102f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	l_4r_b.bin	l_4r_b.bin	\N	2048	feaa59ee	ecf95db5a20098804fc8bd59232c66e2e0ed3db4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	l_4s_b.bin	l_4s_b.bin	\N	2048	20f2ef7e	3bc482a38bf579033f50082748ee95205b0f673d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	c-2k.bpr	c-2k.bpr	\N	256	e273ede5	b50ec9e1837c00c20fb2a4369ec7dd0358321127	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	c-2j.bpr	c-2j.bpr	\N	256	d6412358	f9c872da2fe8e800574ae3bf483fb3ccacc92eb3	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	dkongex	v-5e.bpr	v-5e.bpr	\N	256	b869b8f5	c2bdccbf2654b64ea55cd589fd21323a9178a660	\N	\N	\N	\N	\N	\N	
game_chip	nonmame	dkongex	audio	\N	DX samples	\N	
game_video	nonmame	dkongex	raster	vertical	256	224	\N	\N	60.000000	
game_driver	nonmame	dkongex	good	\N	good	\N	\N	\N	\N	\N	8	Antiriad & Raine Team	\N	
game_archive	nonmame	dkongex	dkongex	
game	nonmame	froggs	\N	\N	frogger	frogger	\N	Frogger enhanced hiscore	2001	Bootleg	\N	\N	\N	
game_rom	nonmame	froggs	frogger.ic5	\N	\N	4096	c4224bc4	3e2c8911709a09a6b55ef05d9999a6da8f2bd46f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.ic6	\N	\N	4096	5370ad00	ede44284976db9c93484ec97dcbfa923f21a48b2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.ic7	\N	\N	4096	dd251066	4612e1fe1ab7182a277140b1a1976cc17e0746a5	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.ic8	\N	\N	4096	e7d0563d	bf855767d847dfff97827d2ed2ed6009af069f42	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.608	frogger.608	\N	2048	e8ab0256	f090afcfacf5f13cdfa0dfda8e3feb868c6ce8bc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.609	frogger.609	\N	2048	7380a48f	75582a94b696062cbdb66a4c5cf0bc0bb94f81ee	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.610	frogger.610	\N	2048	31d7eb27	2e1d34ae4da385fd7cac94707d25eeddf4604e1a	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.607	frogger.607	\N	2048	05f7d883	78831fd287da18928651a8adb7e578d291493eff	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	frogger.606	frogger.606	\N	2048	f524ee30	dd768967add61467baa08d5929001f157d6cd911	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	froggs	pr-91.6l	pr-91.6l	\N	32	413703bf	66648b2b28d3dcbda5bdb2605d1977428939dd3c	\N	\N	\N	\N	\N	\N	
game_chip	nonmame	froggs	audio	\N	ay9810	\N	
game_chip	nonmame	froggs	audio	\N	DX samples	\N	
game_video	nonmame	froggs	raster	vertical	256	224	\N	\N	60.000000	
game_driver	nonmame	froggs	good	\N	good	\N	\N	\N	\N	\N	8	Antiriad & Raine Team	\N	
game_archive	nonmame	froggs	froggs	
game	nonmame	multi15	\N	\N	puckman	puckman	\N	MultiPac 1.5	1998	Bootleg	\N	\N	\N	
game_rom	nonmame	multi15	mpexe15.bin	\N	\N	524288	eb181a29	14a44730d36c25c76ae68cbfd51febda9d8d1dfa	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	multi15	mpgfx15.bin	\N	\N	131072	012fb9ec	e4b5647f27f5ddad0bb5580736d6acd3a86cdcf7	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	multi15	pal_7f.bin	\N	\N	256	40a5c3d9	c159fe5ab64b9eb51a28ccd051fae219d2125577	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	multi15	clut_4a.bin	\N	\N	1024	562a66de	1281a7585f833b9f93269b14369e1c8df09f2292	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	multi15	pacman.5f	pacman.5f	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
