game	CottAGE_v0.12	1942	\N	\N	\N	\N	\N	1942 (set 1)	1984	Capcom	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr1.cpu	\N	\N	4096	bc5ad024	a3ed781b514a1068b24a7146a28f0a2adfaa2719	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr3.cpu	\N	\N	4096	473c379d	6e7985367c3e544b4cb98ba8291908df88eafe7f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr4.cpu	\N	\N	4096	63fbf895	d328bf3b8f307fb774614834edec211117148e64	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr5.cpu	\N	\N	2048	3fc4030c	5e45f0c19cf96daa17afd2fa1c628d7ac7f4a79c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr6.cpu	\N	\N	2048	f3e9c9d5	709a75b2457f21f0f1a3d9e7f4c8579468ee5cad	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr7.cpu	\N	\N	2048	30b9a010	b0ba8b6cd430feb32d11d092e1959b9f5d240f1b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	piranha	pr8.cpu	\N	\N	2048	133d720d	8af75ed9e115a996379acedd44d0c09332ec5a03	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	puckmana	\N	\N	puckman	puckman	\N	PuckMan (Japan set 2)	1980	Namco	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	82s123.7f	82s123.7f	\N	32	2fc650bd	8d0268dee78e47c712202b0ec4f1f51109b1f2a5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	82s126.4a	82s126.4a	\N	256	3eb3a8e4	19097b5f60d1030f8b82d9f1d3a241f93e5c75d6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	chg1	\N	\N	2048	2066a0b7	6d4ccc27d6be185589e08aa9f18702b679e49a4a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	chg2	\N	\N	2048	3591b89d	79bb456be6c39c1ccd7d077fbe181523131fb300	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	pacman.5f	pacman.5f	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	pacman.6e	\N	\N	4096	c1e6ab10	e87e059c5be45753f7e9f33dff851f16d6751181	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	pacman.6f	\N	\N	4096	1a6fb2d4	674d3a7f00d8be5e38b1fdc208ebef5a92d38329	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	pacman.6h	\N	\N	4096	bcdd1beb	8e47e8c2c4d6117d174cdac150392042d3e0a881	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	prg7	\N	\N	2048	b6289b26	d249fa9cdde774d5fee7258147cd25fa3f4dc2b3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmana	prg8	\N	\N	2048	17a88c13	eb462de79f49b7aa8adb0cc6d31535b10550c0ce	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	puckmod	\N	\N	puckman	puckman	\N	PuckMan (harder?)	1981	Namco	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	82s123.7f	82s123.7f	\N	32	2fc650bd	8d0268dee78e47c712202b0ec4f1f51109b1f2a5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	82s126.4a	82s126.4a	\N	256	3eb3a8e4	19097b5f60d1030f8b82d9f1d3a241f93e5c75d6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	namcopac.6e	namcopac.6e	\N	4096	fee263b3	87117ba5082cd7a615b4ec7c02dd819003fbd669	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	namcopac.6f	namcopac.6f	\N	4096	39d1fc83	326dbbf94c6fa2e96613dedb53702f8832b47d59	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	namcopac.6h	namcopac.6h	\N	4096	02083b03	7e1945f6eb51f2e51806d0439f975f7a2889b9b8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	npacmod.6j	\N	\N	4096	7d98d5f5	39939bcd6fb785d0d06fd29f0287158ab1267dfc	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	pacman.5e	pacman.5e	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	puckmod	pacman.5f	pacman.5f	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	radarscp	\N	\N	\N	\N	\N	Radar Scope	1980	Nintendo	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	rs2-c.xxx	\N	\N	256	79a7d831	475ec991929d43b2bcd4b5aee144249f487d0b5b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	rs2-v.1hc	\N	\N	256	1b828315	00c9f8c5ae86b68d38c66f9071b5f1ef421c1005	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	rs2-x.xxx	\N	\N	256	54609d61	586620ecc61f3e55258fe6360bcacad5f570f29c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2c5fc	\N	\N	4096	40949e0d	94717b9d027600e25b863e89900df41325875961	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2c5gc	\N	\N	4096	afa8c49f	25880e9dcf2dc8862f7f3c38687f01dfe2424293	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2c5hc	\N	\N	4096	51b8263d	09687f2c40cf09ffc2aeddde4a4fa32800847f01	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2c5kc	\N	\N	4096	1f0101f7	b9f988847fdefa64dfeae06c2244215cb0d64dbe	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3ac	\N	\N	2048	bbf62755	cb4ca8d4fe689ca0011a4b6c0a2dbd4c764ac70a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3bc	\N	\N	2048	6fdd63f1	2eb09ab0759e4c8df9188fb833440d8fc94f6172	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3cc	\N	\N	2048	6c4e7dad	54e6a5005c44261dc4ba845dcd5ff62ea1402d26	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3dc	\N	\N	2048	e0bb0db9	b570439ea1b5d34d0ac938ac9157f22f319b786d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3ec	\N	\N	2048	0eca8d6b	8358b5131d082b2fb8dd793d2e5382daeef6f75c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3gc	\N	\N	2048	f095330e	dd3de744f28ff108630d3336bd246d3323fa34af	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	radarscp	trs2v3hc	\N	\N	2048	15a316f0	8785a996c6433882a0a7150693c329a4247bb77e	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	roadf	\N	\N	\N	\N	\N	Road Fighter (set 1)	1984	Konami	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	a09_c29.bin	\N	\N	256	5b3b5f2a	e83556fba6d50ad20dff6e19bd300ba0c30cc6e2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	a12_d24.bin	\N	\N	8192	2d82c930	fea26c00ad3acb1f44a5fdc79a7dd8ddce17d317	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	a14_e26.bin	\N	\N	16384	f5c738e2	9f10be775791dee9801b1167f838a9110084842d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	c03_c27.bin	\N	\N	32	45d5e352	0f4d358aaffcb68193247090e82f093752730518	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	c12_d20.bin	\N	\N	8192	5e0cf994	c81274d809c685ccf24108f56a4fa54146d4f493	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	c14_e22.bin	\N	\N	16384	fbcfbeb9	e5a938fc2fe2378d836dfe8ba516994cd5cf0bb5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g05_g01.bin	\N	\N	8192	e2492a06	e03895b83f1529dd7bb20e1380cb60c7606db3e4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g07_f02.bin	\N	\N	8192	0bf75165	d3d16d63ca15c8f6b05c37b4e37e41785334ffff	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g09_g03.bin	\N	\N	8192	dde401f8	aa1810290c14d15d14e2f82a6780fc82d06d437b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g11_f04.bin	\N	\N	8192	b1283c77	3fdd8d97cdd8a0b7c12db6797ed17f730425f337	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g13_f05.bin	\N	\N	8192	0ad4d796	44335c769341b3e10bb92556c0718884fd4b5d20	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g15_f06.bin	\N	\N	8192	fa42e0ed	408d365183fd95e54695a17abbba87d729546d7c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	g19_e18.bin	\N	\N	16384	490685ff	5ca0aa3771d60688671aae196f10f9feecb15106	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	j12_c28.bin	\N	\N	256	2955e01f	b0652d177a45571edc5978143d4023e7b173b383	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf	j19_e14.bin	\N	\N	16384	16d2bcff	37c63faaaca43909bfb1e2ccb370efe4b276d8a9	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	roadf2	\N	\N	roadf	roadf	\N	Road Fighter (set 2)	1984	Konami	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	11g	\N	\N	8192	0f2c6b94	a18fe9021e464374de524454403eccc0aaf3eeb7	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	5g	\N	\N	8192	d8070d30	334e4586686c29d33c3281cc446c13d2d96301dd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	6g	\N	\N	8192	8b661672	bdc983d1ad88372ea1fc8263d4c254d26079ece7	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	8g	\N	\N	8192	714929e8	0176e4199a091485af30e00777678e51664dee23	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	a09_c29.bin	a09_c29.bin	\N	256	5b3b5f2a	e83556fba6d50ad20dff6e19bd300ba0c30cc6e2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	a12_d24.bin	a12_d24.bin	\N	8192	2d82c930	fea26c00ad3acb1f44a5fdc79a7dd8ddce17d317	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	a14_e26.bin	a14_e26.bin	\N	16384	f5c738e2	9f10be775791dee9801b1167f838a9110084842d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	c03_c27.bin	c03_c27.bin	\N	32	45d5e352	0f4d358aaffcb68193247090e82f093752730518	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	c12_d20.bin	c12_d20.bin	\N	8192	5e0cf994	c81274d809c685ccf24108f56a4fa54146d4f493	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	c14_e22.bin	c14_e22.bin	\N	16384	fbcfbeb9	e5a938fc2fe2378d836dfe8ba516994cd5cf0bb5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	g13_f05.bin	g13_f05.bin	\N	8192	0ad4d796	44335c769341b3e10bb92556c0718884fd4b5d20	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	g15_f06.bin	g15_f06.bin	\N	8192	fa42e0ed	408d365183fd95e54695a17abbba87d729546d7c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	g19_e18.bin	g19_e18.bin	\N	16384	490685ff	5ca0aa3771d60688671aae196f10f9feecb15106	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	j12_c28.bin	j12_c28.bin	\N	256	2955e01f	b0652d177a45571edc5978143d4023e7b173b383	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	roadf2	j19_e14.bin	j19_e14.bin	\N	16384	16d2bcff	37c63faaaca43909bfb1e2ccb370efe4b276d8a9	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	rocnrope	\N	\N	\N	\N	\N	Roc'n Rope	1983	Konami	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	a17_prom.bin	\N	\N	32	22ad2c3e	1c2198b286c75aa9e78d000432795b1ce86ad6b9	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	b16_prom.bin	\N	\N	256	750a9677	7a5b4aed5f87180850657b8852bb3f3138d58b5b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_7a.snd	\N	\N	4096	75d2c4e2	b701019b4e7b06b268be660ce7958b5367318c27	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_8a.snd	\N	\N	4096	ca4325ae	34ac035c0c2ed6bcafde1491d976bb9e9d2a2a7d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_a10.vid	\N	\N	8192	aff6e22f	476d67821519feddc9f9c8537b46e6eede790035	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_a11.vid	\N	\N	8192	afdaba5e	27c090cb1c3767c997daeedbe1ba24786f9e78f1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_a12.vid	\N	\N	8192	054cafeb	4c3cd850b347217af3dd5c9bb84bcff7b30689bd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_a9.vid	\N	\N	8192	9d2166b2	42d2b05360e58b1b2b3ad06c98eb46d9da2b1c21	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_h11.vid	\N	\N	8192	169a8f3f	182c7c9b9849ebb57b3ff7c0b629f2f8e2efa9ba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_h12.vid	\N	\N	8192	e2114539	0ea19ae4d7c2da14f23c81abb8e2c931785b2715	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rnr_h5.vid	\N	\N	8192	150a6264	930ccf8dcf4971d0a15f406d9114be5ecfaa1727	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rocnrope.pr3	\N	\N	256	b5c75a27	923d6ccf015fd7458494416cc05426cc922a9238	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rr1.1h	\N	\N	8192	83093134	c9509cfb9f9043cd6c226cc84dbc2e2b744488f6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rr2.2h	\N	\N	8192	75af8697	70bb4b838cdafedf3d94425fad84f77815898d83	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rr3.3h	\N	\N	8192	b21372b1	c08ab3caaa646f4752f890d8339bce6b723864bb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnrope	rr4.4h	\N	\N	8192	7acb2a05	93762d1890f40abc98372a2aa9fe0f63252b6389	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	rocnropk	\N	\N	rocnrope	rocnrope	\N	Roc'n Rope (Kosuka)	1983	Konami + Kosuka	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	a17_prom.bin	a17_prom.bin	\N	32	22ad2c3e	1c2198b286c75aa9e78d000432795b1ce86ad6b9	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	b16_prom.bin	b16_prom.bin	\N	256	750a9677	7a5b4aed5f87180850657b8852bb3f3138d58b5b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_7a.snd	rnr_7a.snd	\N	4096	75d2c4e2	b701019b4e7b06b268be660ce7958b5367318c27	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_8a.snd	rnr_8a.snd	\N	4096	ca4325ae	34ac035c0c2ed6bcafde1491d976bb9e9d2a2a7d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_a10.vid	rnr_a10.vid	\N	8192	aff6e22f	476d67821519feddc9f9c8537b46e6eede790035	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_a11.vid	rnr_a11.vid	\N	8192	afdaba5e	27c090cb1c3767c997daeedbe1ba24786f9e78f1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_a12.vid	rnr_a12.vid	\N	8192	054cafeb	4c3cd850b347217af3dd5c9bb84bcff7b30689bd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_a9.vid	rnr_a9.vid	\N	8192	9d2166b2	42d2b05360e58b1b2b3ad06c98eb46d9da2b1c21	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h1.vid	\N	\N	8192	0fddc1f6	a9c6c033799883dc45eaa448387d4f0728b9e47e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h11.vid	rnr_h11.vid	\N	8192	169a8f3f	182c7c9b9849ebb57b3ff7c0b629f2f8e2efa9ba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h12.vid	rnr_h12.vid	\N	8192	e2114539	0ea19ae4d7c2da14f23c81abb8e2c931785b2715	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h2.vid	\N	\N	8192	ce9db49a	7a6ffb65cb65aa90e953706ee67c6ae91322ebf6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h3.vid	\N	\N	8192	6d278459	a1417f158f288b0b0cbffc58f9e22b6c7cdf0fc7	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h4.vid	\N	\N	8192	9b2e5f2a	e91d7a9141dbe0fc5eacc2c5a672935993a3316f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rnr_h5.vid	rnr_h5.vid	\N	8192	150a6264	930ccf8dcf4971d0a15f406d9114be5ecfaa1727	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	rocnropk	rocnrope.pr3	rocnrope.pr3	\N	256	b5c75a27	923d6ccf015fd7458494416cc05426cc922a9238	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	safarir	\N	\N	\N	\N	\N	Safari Rally	????	SNK	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl01	\N	\N	1024	cf7703c9	b4182df9332b355edaa518462217a6e31e1c07b2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl02	\N	\N	1024	1013ecd3	2fe367db8ca367b36c5378cb7d5ff918db243c78	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl03	\N	\N	1024	84545894	377494ceeac5ad58b70f77b2b27b609491cb7ffd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl04	\N	\N	1024	5dd12f96	a80ac0705648f0807ea33e444fdbea450bf23f85	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl05	\N	\N	1024	935ed469	052a59df831dcc2c618e9e5e5fdfa47548550596	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl06	\N	\N	1024	24c1cd42	fe32ecea77a3777f8137ca248b8f371db37b8b85	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl07	\N	\N	1024	ba525203	1c261cc1259787a7a248766264fefe140226e465	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	safarir	rl08	\N	\N	1024	d6a50aac	0a0c2cefc556e4e15085318fcac485b82bac2416	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	scramblb	\N	\N	\N	\N	\N	Scramble (bootleg on Galaxian hardware)	1981	bootleg	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	5f.k	\N	\N	2048	4708845b	a8b1ad19a95a9d35050a2ab7194cc96fc5afcdc9	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	5h.k	\N	\N	2048	11fd2887	69844e48bb4d372cac7ae83c953df573c7ecbb7f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	82s123.6e	\N	\N	32	4e3caeab	a25083c3e36d28afdefe4af6e6d4f3155e303625	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.1j	\N	\N	2048	b8c07b3c	33eaedef4b7f49eeef072425541c17206d0a00ec	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.1k	\N	\N	2048	9e025c4a	a8cc9391bdd01a5a2fe7f0c4e889b4e2495df891	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.2j	\N	\N	2048	88ac07a0	c57061db5984b472039356bf84a050b5b66e3813	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.2k	\N	\N	2048	306f783e	92d19f90f1123cd211706294d668ab23c8b0760b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.3j	\N	\N	2048	c67d57ca	ba8b14289aef47d48d9750cf2ef3c368e74a60e8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.3k	\N	\N	2048	0500b701	54c84ccad2aae34f42fdddcfcd92cd9da2cd7119	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.4k	\N	\N	2048	dd380a22	125e713a58cc5f2c1e38f67dad29f8c985ce5a8b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	scramblb	scramble.5k	\N	\N	2048	df0b9648	4ae9150c9441897d5ab7c5a0b3f10e1e8c8e2f6c	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	solomon	\N	\N	\N	\N	\N	Solomon's Key (Japan)	1986	Tecmo	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_02.bin	\N	\N	16384	80fa2be3	8e7a78186473a6b5c42577ac9e4591ee2d1151f2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_03.bin	\N	\N	16384	236106b4	8eaf3150568c407bd8dc1cdf874b8417e5cca3d2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_04.bin	\N	\N	16384	088fe5d9	e29ffb9fcff50ce982d5e502e10a8e29a4c47390	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_05.bin	\N	\N	16384	8366232a	1c7a01dab056ec7d787a6f55772b9fa6fe67305a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_06.bin	\N	\N	16384	e4d421ff	9599fa6e2d42bf0cfe77d62c6b162f56eae5efff	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_07.bin	\N	\N	32768	d52d7e38	8439eeeedd1e47d2b9719a05c85a05283c11d7a8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_08.bin	\N	\N	4096	b924d162	6299b791ec874bc3ef0424b277ec8a736c8cdd9a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_09.bin	\N	\N	32768	ab7e6c42	0fc3b4a0bd2b17b79e2d1f7d4fe445c09ce4e730	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_10.bin	\N	\N	32768	8310c2a1	8cc87ab8faacdb1973791d207bb25ea9b444b66d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_11.bin	\N	\N	32768	6f94d2af	2e070c0fd5b9d7eb9b7e0d53f25b1a5063ef3095	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	solomon	slmn_12.bin	\N	\N	32768	aa26dfcb	71748eaceeca878ae9f871e30d5951ca4dde37d6	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sonson	\N	\N	\N	\N	\N	Son Son	1984	Capcom	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss.01e	\N	\N	16384	cd40cc54	4269586099638d31dd30381e94538701982e9f5a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss.02e	\N	\N	16384	c3476527	499b879a12b55443ec833e5a2819e9da20e3b033	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss.03e	\N	\N	16384	1fd0e729	e04215b0c3d11ce844ab250ff3e1a845dd0b6c3e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_10.m6	\N	\N	8192	f802815e	968145680483620cb0c9e7c00b4927aeace99e0c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_11.m3	\N	\N	8192	4dbad88a	721612555714e116564d2b301cfa04980d21ad3b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_12.m4	\N	\N	8192	aa05e687	4988d540e3deb9107f0448cd8ef47fa73ec926fe	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_13.m1	\N	\N	8192	66119bfa	73790be24287d8136c844b26cf36a679e489a37b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_14.m2	\N	\N	8192	e14ef54e	69ab42defff2cb91c6e07ea8805f64868a028630	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_6.c11	\N	\N	8192	1135c48a	bfc10363fc42fb589088675a6e8e3d1668d8a6b8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_7.b6	\N	\N	8192	990890b1	0ae5da75e8ff013d32f2a6e3a015d5e1623fbb19	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_8.b5	\N	\N	8192	9388ff82	31ff5e61d062262754bbf6763d094495c1d2e838	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ss_9.m5	\N	\N	8192	8cb1cacf	41b479dae84176ceb4eacb30b4dad58b7767606e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sonson	ssb1.k11	\N	\N	256	a04b0cfe	89ab33c6b0aa313ebda2f11516cea667a9951a81	\N	\N	\N	\N	\N	\N	
