game	CPSE_v0.02	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911) [sound only]	1993	Capcom	\N	\N	\N	
game	CPSE_v0.02	sgemfh	\N	\N	sgemf	sgemf	\N	Pocket Fighter (Hispanic 970904) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcfh.03	\N	\N	524288	e9103347	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.04	pcf.04	\N	524288	f4314c96	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.05	pcf.05	\N	524288	215655f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.06	pcf.06	\N	524288	ea6f13ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.07	pcf.07	\N	524288	5ac6d5ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.13	pcf.13	\N	4194304	22d72ab9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.15	pcf.15	\N	4194304	16a4813c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.17	pcf.17	\N	4194304	1097e035	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.19	pcf.19	\N	4194304	d362d874	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.14	pcf.14	\N	1048576	0383897c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.16	pcf.16	\N	1048576	76f91084	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.18	pcf.18	\N	1048576	756c3754	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.20	pcf.20	\N	1048576	9ec9277d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.01	pcf.01	\N	131072	254e5f33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.02	pcf.02	\N	131072	6902f4f9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.11	pcf.11	\N	4194304	a5dea005	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemfh	pcf.12	pcf.12	\N	4194304	4ce235fe	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	vhunt2	\N	\N	\N	\N	\N	Vampire Hunter 2: Darkstalkers Revenge (Japan 970913) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.03	\N	\N	524288	1a5feb13	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.04	\N	\N	524288	434611a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.05	\N	\N	524288	de34f624	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.06	\N	\N	524288	6a3b9897	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.07	\N	\N	524288	b021c029	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.08	\N	\N	524288	ac873dff	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.09	\N	\N	524288	eaefce9c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2j.10	\N	\N	524288	11730952	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.13	\N	\N	4194304	3b02ddaa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.15	\N	\N	4194304	4e40de66	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.17	\N	\N	4194304	b31d00c9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.19	\N	\N	4194304	149be3ab	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.14	\N	\N	4194304	cd09bd63	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.16	\N	\N	4194304	e0182c15	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.18	\N	\N	4194304	778dc4f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.20	\N	\N	4194304	605d9d1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.01	\N	\N	131072	67b9f779	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.02	\N	\N	131072	aaf15fcb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.11	\N	\N	4194304	38922efd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vhunt2	vh2.12	\N	\N	4194304	6e2430af	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	vsav2	\N	\N	\N	\N	\N	Vampire Savior 2: The Lord of Vampire (Japan 970913) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.03	\N	\N	524288	89fd86b4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.04	\N	\N	524288	107c091b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.05	\N	\N	524288	61979638	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.06	\N	\N	524288	f37c5bc2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.07	\N	\N	524288	8f885809	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.08	\N	\N	524288	2018c120	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.09	\N	\N	524288	fac3c217	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2j.10	\N	\N	524288	eb490213	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2jx.03	\N	\N	524288	8f83159a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2jx.04	\N	\N	524288	e9822de8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.13	\N	\N	4194304	5c852f52	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.15	\N	\N	4194304	a20f58af	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.17	\N	\N	4194304	39db59ad	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.19	\N	\N	4194304	00c763a7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.14	\N	\N	4194304	cd09bd63	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.16	\N	\N	4194304	e0182c15	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.18	\N	\N	4194304	778dc4f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.20	\N	\N	4194304	605d9d1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.01	\N	\N	131072	35190139	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.02	\N	\N	131072	c32dba09	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.11	\N	\N	4194304	d67e47b7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	vsav2	vs2.12	\N	\N	4194304	6d020a14	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mvsc	\N	\N	\N	\N	\N	Marvel Vs. Capcom: Clash of Super Heroes (US 980123) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvcu.03d	\N	\N	524288	c6007557	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvcu.04d	\N	\N	524288	724b2b20	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.05a	\N	\N	524288	2d8c8e86	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.06a	\N	\N	524288	8528e1f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.07	\N	\N	524288	c3baa32b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.08	\N	\N	524288	bc002fcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.09	\N	\N	524288	c67b26df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.10	\N	\N	524288	0fdd1e26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.13	\N	\N	4194304	fa5f74bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.15	\N	\N	4194304	71938a8f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.17	\N	\N	4194304	92741d07	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.19	\N	\N	4194304	bcb72fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.14	\N	\N	4194304	7f1df4e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.16	\N	\N	4194304	90bd3203	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.18	\N	\N	4194304	67aaf727	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.20	\N	\N	4194304	8b0bade8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.01	\N	\N	131072	41629e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.02	\N	\N	131072	963abf6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.11	\N	\N	4194304	850fe663	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsc	mvc.12	\N	\N	4194304	7ccb1896	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mvscj	\N	\N	mvsc	mvsc	\N	Marvel Vs. Capcom: Clash of Super Heroes (Japan 980123) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvcj.03a	\N	\N	524288	3df18879	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvcj.04a	\N	\N	524288	07d212e8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.05a	mvc.05a	\N	524288	2d8c8e86	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.06a	mvc.06a	\N	524288	8528e1f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.07	mvc.07	\N	524288	c3baa32b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.08	mvc.08	\N	524288	bc002fcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.09	mvc.09	\N	524288	c67b26df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.10	mvc.10	\N	524288	0fdd1e26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.13	mvc.13	\N	4194304	fa5f74bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.15	mvc.15	\N	4194304	71938a8f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.17	mvc.17	\N	4194304	92741d07	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.19	mvc.19	\N	4194304	bcb72fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.14	mvc.14	\N	4194304	7f1df4e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.16	mvc.16	\N	4194304	90bd3203	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.18	mvc.18	\N	4194304	67aaf727	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.20	mvc.20	\N	4194304	8b0bade8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.01	mvc.01	\N	131072	41629e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.02	mvc.02	\N	131072	963abf6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.11	mvc.11	\N	4194304	850fe663	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscj	mvc.12	mvc.12	\N	4194304	7ccb1896	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mvscjr1	\N	\N	mvsc	mvsc	\N	Marvel Vs. Capcom: Clash of Super Heroes (Japan 980112) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvcj.03	\N	\N	524288	2164213f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvcj.04	\N	\N	524288	c905c86f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.05	\N	\N	524288	7db71ce9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.06	\N	\N	524288	4b0b6d3e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.07	mvc.07	\N	524288	c3baa32b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.08	mvc.08	\N	524288	bc002fcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.09	mvc.09	\N	524288	c67b26df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.10	mvc.10	\N	524288	0fdd1e26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.13	mvc.13	\N	4194304	fa5f74bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.15	mvc.15	\N	4194304	71938a8f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.17	mvc.17	\N	4194304	92741d07	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.19	mvc.19	\N	4194304	bcb72fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.14	mvc.14	\N	4194304	7f1df4e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.16	mvc.16	\N	4194304	90bd3203	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.18	mvc.18	\N	4194304	67aaf727	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.20	mvc.20	\N	4194304	8b0bade8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.01	mvc.01	\N	131072	41629e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.02	mvc.02	\N	131072	963abf6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.11	mvc.11	\N	4194304	850fe663	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvscjr1	mvc.12	mvc.12	\N	4194304	7ccb1896	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mvsca	\N	\N	mvsc	mvsc	\N	Marvel Vs. Capcom: Clash of Super Heroes (Asia 980112) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvca.03	\N	\N	524288	fe5fa7b9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvca.04	\N	\N	524288	082b701c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.05	\N	\N	524288	7db71ce9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.06	\N	\N	524288	4b0b6d3e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.07	mvc.07	\N	524288	c3baa32b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.08	mvc.08	\N	524288	bc002fcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.09	mvc.09	\N	524288	c67b26df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.10	mvc.10	\N	524288	0fdd1e26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.13	mvc.13	\N	4194304	fa5f74bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.15	mvc.15	\N	4194304	71938a8f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.17	mvc.17	\N	4194304	92741d07	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.19	mvc.19	\N	4194304	bcb72fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.14	mvc.14	\N	4194304	7f1df4e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.16	mvc.16	\N	4194304	90bd3203	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.18	mvc.18	\N	4194304	67aaf727	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.20	mvc.20	\N	4194304	8b0bade8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.01	mvc.01	\N	131072	41629e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.02	mvc.02	\N	131072	963abf6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.11	mvc.11	\N	4194304	850fe663	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsca	mvc.12	mvc.12	\N	4194304	7ccb1896	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mvsch	\N	\N	mvsc	mvsc	\N	Marvel Vs. Capcom: Clash of Super Heroes (Hispanic 980123) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvch.03	\N	\N	524288	6a0ec9f7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvch.04	\N	\N	524288	00f03fa4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.05a	mvc.05a	\N	524288	2d8c8e86	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.06a	mvc.06a	\N	524288	8528e1f5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.07	mvc.07	\N	524288	c3baa32b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.08	mvc.08	\N	524288	bc002fcd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.09	mvc.09	\N	524288	c67b26df	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.10	mvc.10	\N	524288	0fdd1e26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.13	mvc.13	\N	4194304	fa5f74bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.15	mvc.15	\N	4194304	71938a8f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.17	mvc.17	\N	4194304	92741d07	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.19	mvc.19	\N	4194304	bcb72fc6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.14	mvc.14	\N	4194304	7f1df4e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.16	mvc.16	\N	4194304	90bd3203	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.18	mvc.18	\N	4194304	67aaf727	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.20	mvc.20	\N	4194304	8b0bade8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.01	mvc.01	\N	131072	41629e95	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.02	mvc.02	\N	131072	963abf6b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.11	mvc.11	\N	4194304	850fe663	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mvsch	mvc.12	mvc.12	\N	4194304	7ccb1896	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfa3	\N	\N	\N	\N	\N	Street Fighter Alpha 3 (US 980904) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3u.03c	\N	\N	524288	e007da2e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3u.04c	\N	\N	524288	5f78f0e7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.05c	\N	\N	524288	57fd0a40	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.06c	\N	\N	524288	f6305f8b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.07c	\N	\N	524288	6eab0f6f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.08c	\N	\N	524288	910c4a3b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.09c	\N	\N	524288	b29e5199	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.10b	\N	\N	524288	deb2ff52	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3ux.03c	\N	\N	524288	7091276b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3ux.04c	\N	\N	524288	83b213b1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.13	\N	\N	4194304	0f7a60d9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.15	\N	\N	4194304	8e933741	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.17	\N	\N	4194304	d6e98147	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.19	\N	\N	4194304	f31a728a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.14	\N	\N	4194304	5ff98297	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.16	\N	\N	4194304	52b5bdee	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.18	\N	\N	4194304	40631ed5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.20	\N	\N	4194304	763409b4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.01	\N	\N	131072	de810084	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.02	\N	\N	131072	72445dc4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.11	\N	\N	4194304	1c89eed1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3	sz3.12	\N	\N	4194304	f392b13a	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfa3r1	\N	\N	sfa3	sfa3	\N	Street Fighter Alpha 3 (US 980629) [sound only]	1998	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3u.03	\N	\N	524288	b5984a19	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3u.04	\N	\N	524288	7e8158ba	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.05	\N	\N	524288	9b21518a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.06	\N	\N	524288	e7a6c3a7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.07	\N	\N	524288	ec4c0cfd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.08	\N	\N	524288	5c7e7240	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.09	\N	\N	524288	c5589553	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.10	\N	\N	524288	a9717252	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3ux.03	\N	\N	524288	42994875	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3ux.04	\N	\N	524288	86ee79e3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.13	sz3.13	\N	4194304	0f7a60d9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.15	sz3.15	\N	4194304	8e933741	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.17	sz3.17	\N	4194304	d6e98147	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.19	sz3.19	\N	4194304	f31a728a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.14	sz3.14	\N	4194304	5ff98297	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa3r1	sz3.16	sz3.16	\N	4194304	52b5bdee	\N	\N	\N	\N	\N	\N	\N	
